,BatterName,batter,PA_flag,AB,IsHit,PitchesThrown,SwungOn,ContactMade,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,EV 90
1190,Jhoneiker Betancourt,672501,20,18,4,72,36,29,1,1,1,17,0,0,0,3,1,0,0,0.8055555555555556,0.5,0.05,0.05,0.2222222222222222,0.3,0.2777777777777778,All,,,,,,,,
1191,Jhonkensy Noel,678877,284,258,76,1043,561,414,60,19,7,198,82,40,49,41,15,2,18,0.7379679144385026,0.5378715244487057,0.2112676056338028,0.06690140845070422,0.29457364341085274,0.3591549295774648,0.5775193798449613,All,1043.0,198.0,0.41414141414141414,0.20202020202020202,0.2474747474747475,0.23737373737373738,0.4061433447098976,109.43
1192,Jhonny Perdomo,692615,319,286,57,1125,576,430,64,22,5,228,0,0,0,42,10,4,1,0.7465277777777778,0.512,0.2006269592476489,0.06896551724137931,0.1993006993006993,0.26332288401253917,0.2727272727272727,All,,,,,,,,
1193,Jhonny Pereda,640902,195,165,49,852,317,260,40,28,2,125,51,41,30,36,9,0,4,0.8201892744479495,0.3720657276995305,0.20512820512820512,0.14358974358974358,0.296969696969697,0.40512820512820513,0.42424242424242425,All,852.0,125.0,0.408,0.328,0.24,0.384,0.17632850241545894,104.48
1194,Jhonny Severino,703177,123,114,27,447,242,162,37,8,0,78,32,10,16,12,6,3,6,0.6694214876033058,0.5413870246085011,0.3008130081300813,0.06504065040650407,0.23684210526315788,0.2845528455284553,0.5,All,367.0,67.0,0.47761194029850745,0.14925373134328357,0.23880597014925373,0.22388059701492538,0.3641025641025641,101.41
1195,Jhostynxon Garcia,691373,457,412,118,1688,906,658,99,33,12,314,0,0,0,66,24,5,23,0.7262693156732892,0.5367298578199052,0.21663019693654267,0.07221006564551423,0.28640776699029125,0.35667396061269147,0.5364077669902912,All,,,,,,,,
1196,Ji Hwan Bae,678225,293,249,86,1186,527,409,63,39,1,190,84,51,42,63,12,4,7,0.7760910815939279,0.44435075885328834,0.2150170648464164,0.13310580204778158,0.3453815261044177,0.4300341296928328,0.5100401606425703,All,1186.0,190.0,0.4421052631578947,0.26842105263157895,0.22105263157894736,0.3368421052631579,0.22077922077922077,103.72
1197,Ji Man Choi,596847,104,84,16,418,183,130,29,17,0,58,27,11,18,10,2,0,4,0.7103825136612022,0.43779904306220097,0.27884615384615385,0.16346153846153846,0.19047619047619047,0.3173076923076923,0.35714285714285715,All,418.0,58.0,0.46551724137931033,0.1896551724137931,0.3103448275862069,0.3103448275862069,0.23636363636363636,106.0
1198,Jim Haley,670113,380,344,84,1459,657,472,96,26,9,249,89,50,50,55,18,2,9,0.7184170471841704,0.45030843043180263,0.25263157894736843,0.06842105263157895,0.2441860465116279,0.3131578947368421,0.3866279069767442,All,1185.0,211.0,0.4218009478672986,0.23696682464454977,0.23696682464454977,0.3222748815165877,0.2916666666666667,104.0
1199,Jim Jarvis,805347,478,413,98,1763,726,593,64,54,6,355,64,42,14,72,18,3,5,0.8168044077134986,0.41179807146908676,0.13389121338912133,0.11297071129707113,0.23728813559322035,0.3305439330543933,0.33171912832929784,All,636.0,127.0,0.5039370078740157,0.33070866141732286,0.11023622047244094,0.3700787401574803,0.21529745042492918,101.85
1200,Jimmy Crooks,699625,371,315,101,1405,641,475,78,43,8,242,0,0,0,69,19,2,11,0.7410296411856474,0.45622775800711746,0.21024258760107817,0.11590296495956873,0.32063492063492066,0.40970350404312667,0.4984126984126984,All,,,,,,,,
1201,Jimmy Glowenke,694368,391,336,67,1448,762,567,87,32,18,254,0,0,0,44,16,0,7,0.7440944881889764,0.5262430939226519,0.22250639386189258,0.08184143222506395,0.19940476190476192,0.29923273657289,0.30952380952380953,All,,,,,,,,
1202,Jimmy Herron,676939,413,364,102,1510,655,543,58,40,5,310,119,72,89,70,15,3,14,0.8290076335877863,0.4337748344370861,0.14043583535108958,0.09685230024213075,0.2802197802197802,0.3559322033898305,0.4532967032967033,All,1510.0,310.0,0.38387096774193546,0.23225806451612904,0.2870967741935484,0.33548387096774196,0.24005305039787797,99.33
1203,JoJo Blackmon,701424,164,145,24,687,308,177,71,16,1,76,0,0,0,16,4,0,4,0.5746753246753247,0.4483260553129549,0.4329268292682927,0.0975609756097561,0.16551724137931034,0.25,0.27586206896551724,All,,,,,,,,
1204,JoJo Jackson,826142,24,21,4,99,38,30,7,3,0,14,8,3,3,4,0,0,0,0.7894736842105263,0.3838383838383838,0.2916666666666667,0.125,0.19047619047619047,0.2916666666666667,0.19047619047619047,All,99.0,14.0,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.14545454545454545,96.9
1205,Joe Delossantos,688671,86,70,20,356,137,90,26,14,2,44,21,10,8,14,6,0,0,0.656934306569343,0.3848314606741573,0.3023255813953488,0.16279069767441862,0.2857142857142857,0.4186046511627907,0.37142857142857144,All,356.0,44.0,0.4772727272727273,0.22727272727272727,0.18181818181818182,0.3409090909090909,0.25688073394495414,102.35000000000001
1206,Joe Donovan,676973,28,27,3,120,65,33,13,1,0,14,0,0,1,2,1,0,0,0.5076923076923077,0.5416666666666666,0.4642857142857143,0.03571428571428571,0.1111111111111111,0.14285714285714285,0.14814814814814814,All,1.0,1.0,0.0,0.0,1.0,0.0,,86.2
1207,Joe Gray Jr.,669336,96,81,11,367,162,108,27,12,1,56,0,0,0,8,2,1,0,0.6666666666666666,0.44141689373297005,0.28125,0.125,0.13580246913580246,0.25,0.18518518518518517,All,,,,,,,,
1208,Joe Hudson,621529,127,103,21,526,212,146,42,20,4,62,23,11,23,12,4,0,5,0.6886792452830188,0.40304182509505704,0.33070866141732286,0.15748031496062992,0.20388349514563106,0.3543307086614173,0.3883495145631068,All,526.0,62.0,0.3709677419354839,0.1774193548387097,0.3709677419354839,0.3709677419354839,0.22142857142857142,102.79
1209,Joe Lampe,802407,405,361,90,1519,725,575,78,36,4,287,0,0,0,63,18,5,4,0.7931034482758621,0.4772876892692561,0.1925925925925926,0.08888888888888889,0.24930747922437674,0.32098765432098764,0.3601108033240997,All,,,,,,,,
1210,Joe Mack,691788,533,472,119,2073,993,702,133,56,5,340,0,0,0,65,30,0,24,0.7069486404833837,0.47901591895803186,0.24953095684803,0.1050656660412758,0.2521186440677966,0.33771106941838647,0.4682203389830508,All,,,,,,,,
1211,Joe Naranjo,683172,349,303,63,1408,583,406,98,42,1,208,0,0,0,44,16,0,3,0.6963979416809606,0.4140625,0.2808022922636103,0.12034383954154727,0.2079207920792079,0.3037249283667622,0.29042904290429045,All,,,,,,,,
1212,Joe Olsavsky,815586,286,236,45,1157,452,331,78,40,11,158,0,0,0,29,13,1,2,0.7323008849557522,0.39066551426101986,0.2727272727272727,0.13986013986013987,0.1906779661016949,0.3356643356643357,0.2796610169491525,All,,,,,,,,
1213,Joe Perez,669309,281,250,55,1067,540,350,88,24,2,167,5,1,2,36,11,2,6,0.6481481481481481,0.5060918462980318,0.31316725978647686,0.08540925266903915,0.22,0.28825622775800713,0.352,All,90.0,10.0,0.5,0.1,0.2,0.0,0.32,104.72
1214,Joe Redfield,812470,514,451,118,1851,834,679,94,45,5,370,0,0,0,92,15,6,5,0.8141486810551559,0.4505672609400324,0.1828793774319066,0.08754863813229571,0.2616407982261641,0.32684824902723736,0.35476718403547675,All,,,,,,,,
1215,Joe Stewart,680396,127,111,24,483,218,160,32,12,3,80,0,0,0,21,2,0,1,0.7339449541284404,0.45134575569358176,0.25196850393700787,0.09448818897637795,0.21621621621621623,0.30708661417322836,0.26126126126126126,All,,,,,,,,
1216,Joe Suozzi,679545,40,32,4,172,65,36,17,7,1,15,0,0,0,3,1,0,0,0.5538461538461539,0.37790697674418605,0.425,0.175,0.125,0.3,0.15625,All,,,,,,,,
