,player_name,pitcher,pitch_type,PC,%,Velo,SwStr%,Strike%,Ball%,GB%
49,Adrian Herrera,805155,FC,2,0.009,85.6,0.0,1.0,0.0,
50,Adrian Herrera,805155,FF,66,0.289,91.2,0.091,0.364,0.47,0.273
51,Adrian Herrera,805155,SI,6,0.026,91.7,0.167,0.833,0.167,
52,Adrian Herrera,805155,SL,12,0.053,84.0,0.083,0.5,0.5,
53,Adrian Houser,605288,CH,35,0.113,85.2,0.229,0.429,0.4,0.5
54,Adrian Houser,605288,CU,37,0.119,80.6,0.135,0.541,0.405,1.0
55,Adrian Houser,605288,FF,80,0.258,94.6,0.1,0.45,0.35,0.562
56,Adrian Houser,605288,SI,110,0.355,93.7,0.091,0.527,0.227,0.481
57,Adrian Houser,605288,SL,48,0.155,85.1,0.125,0.458,0.458,0.75
58,Alan Busenitz,641427,CH,10,0.057,84.1,0.3,0.4,0.4,0.0
59,Alan Busenitz,641427,CU,13,0.074,82.6,0.231,0.308,0.462,0.667
60,Alan Busenitz,641427,FC,49,0.278,90.5,0.061,0.429,0.388,0.111
61,Alan Busenitz,641427,FF,39,0.222,93.5,0.051,0.487,0.333,0.143
62,Alan Busenitz,641427,SI,35,0.199,93.4,0.029,0.629,0.229,0.8
63,Alan Busenitz,641427,SL,8,0.045,84.0,0.0,0.375,0.5,1.0
64,Alan Busenitz,641427,ST,22,0.125,84.3,0.318,0.545,0.364,1.0
65,Alan Rangel,660604,CH,95,0.236,79.8,0.158,0.432,0.326,0.348
66,Alan Rangel,660604,CU,31,0.077,72.1,0.065,0.355,0.452,0.5
67,Alan Rangel,660604,FF,169,0.419,92.8,0.118,0.521,0.331,0.24
68,Alan Rangel,660604,SL,108,0.268,83.5,0.204,0.5,0.389,0.5
69,Albert Abreu,656061,CH,2,0.038,87.7,0.0,0.0,1.0,
70,Albert Abreu,656061,SI,35,0.673,96.1,0.229,0.6,0.229,0.667
71,Albert Abreu,656061,SL,15,0.288,85.9,0.267,0.4,0.533,1.0
72,Alec Gamboa,687941,CH,6,0.031,86.6,0.0,0.167,0.667,0.0
73,Alec Gamboa,687941,CU,24,0.126,79.4,0.167,0.458,0.417,0.667
74,Alec Gamboa,687941,FF,70,0.366,93.8,0.086,0.486,0.371,0.4
75,Alec Gamboa,687941,SI,38,0.199,93.2,0.079,0.395,0.474,0.4
76,Alec Gamboa,687941,SL,53,0.277,87.3,0.226,0.415,0.396,0.7
77,Alex Bustamante,806628,CH,1,0.008,83.5,0.0,0.0,1.0,
78,Alex Bustamante,806628,CU,16,0.126,80.8,0.0,0.188,0.75,0.0
79,Alex Bustamante,806628,FF,67,0.528,92.7,0.134,0.448,0.448,0.714
80,Alex Bustamante,806628,SL,43,0.339,85.6,0.233,0.465,0.395,0.667
81,Alex Cornwell,676498,CH,7,0.04,85.2,0.0,0.0,1.0,
82,Alex Cornwell,676498,CU,35,0.201,79.2,0.114,0.4,0.457,0.2
83,Alex Cornwell,676498,FC,64,0.368,87.7,0.141,0.359,0.469,0.545
84,Alex Cornwell,676498,FF,68,0.391,92.4,0.103,0.5,0.368,0.333
85,Alex Speas,666208,FC,17,0.215,93.9,0.118,0.412,0.294,0.2
86,Alex Speas,666208,FF,29,0.367,98.4,0.103,0.552,0.31,0.75
87,Alex Speas,666208,SL,33,0.418,89.4,0.242,0.515,0.455,1.0
88,Alexis Díaz,664747,FF,61,0.598,92.6,0.197,0.492,0.41,0.167
89,Alexis Díaz,664747,SL,41,0.402,86.4,0.195,0.415,0.39,0.375
90,Alfred Vega,678758,CH,12,0.194,85.2,0.167,0.5,0.25,0.667
91,Alfred Vega,678758,FC,10,0.161,87.6,0.1,0.4,0.5,1.0
92,Alfred Vega,678758,FF,1,0.016,91.3,0.0,0.0,1.0,
93,Alfred Vega,678758,SI,3,0.048,91.2,0.333,0.333,0.667,
94,Alfred Vega,678758,SL,4,0.065,82.2,0.25,0.5,0.25,0.0
95,Alika Williams,675961,CU,3,0.2,42.0,0.0,0.333,0.667,
96,Alika Williams,675961,SL,12,0.8,43.7,0.083,0.167,0.333,0.0
97,Allan Winans,642216,CH,54,0.355,82.9,0.352,0.556,0.389,1.0
98,Allan Winans,642216,CU,3,0.02,75.5,0.0,0.333,0.667,
99,Allan Winans,642216,FF,11,0.072,90.0,0.182,0.455,0.455,1.0
100,Allan Winans,642216,SI,41,0.27,89.9,0.073,0.537,0.22,0.3
101,Allan Winans,642216,SL,43,0.283,80.9,0.395,0.698,0.302,
102,Amos Willingham,686294,CH,14,0.146,86.7,0.071,0.5,0.357,0.0
103,Amos Willingham,686294,FC,43,0.448,87.4,0.116,0.442,0.395,0.571
104,Amos Willingham,686294,FF,38,0.396,93.9,0.079,0.579,0.316,1.0
105,Amos Willingham,686294,SL,1,0.01,86.0,0.0,0.0,1.0,
106,Anders Tolhurst,689434,CH,2,0.009,84.2,0.0,0.5,0.5,
107,Anders Tolhurst,689434,CU,5,0.023,77.7,0.0,0.6,0.2,1.0
108,Anders Tolhurst,689434,FC,37,0.168,88.4,0.054,0.405,0.324,0.6
109,Anders Tolhurst,689434,FF,1,0.005,92.5,0.0,1.0,0.0,
110,Anders Tolhurst,689434,SI,28,0.127,93.4,0.071,0.429,0.429,0.5
111,Anders Tolhurst,689434,SL,5,0.023,87.3,0.0,0.2,0.6,0.0
112,Anderson Pilar,666768,CH,9,0.065,89.2,0.111,0.667,0.222,0.0
113,Anderson Pilar,666768,FC,52,0.377,93.0,0.096,0.558,0.308,0.429
114,Anderson Pilar,666768,SI,19,0.138,93.6,0.053,0.474,0.316,0.25
115,Anderson Pilar,666768,SL,17,0.123,85.1,0.176,0.706,0.176,0.5
116,Anderson Pilar,666768,ST,41,0.297,85.2,0.195,0.537,0.268,0.375
117,Andre Granillo,701552,CH,8,0.062,89.0,0.375,0.625,0.25,1.0
118,Andre Granillo,701552,FF,51,0.395,94.8,0.078,0.471,0.353,0.222
119,Andre Granillo,701552,SI,4,0.031,89.8,0.0,0.25,0.5,0.0
120,Andre Granillo,701552,SL,66,0.512,83.6,0.303,0.561,0.364,0.2
121,Andrew Abbott,671096,CH,35,0.198,82.7,0.2,0.4,0.543,1.0
122,Andrew Abbott,671096,CU,17,0.096,79.4,0.059,0.235,0.471,0.2
123,Andrew Abbott,671096,FF,77,0.435,90.1,0.026,0.351,0.403,0.421
124,Andrew Abbott,671096,ST,48,0.271,84.1,0.188,0.542,0.375,0.5
125,Andrew Alvarez,674841,CH,45,0.116,87.5,0.156,0.4,0.4,0.889
126,Andrew Alvarez,674841,FC,164,0.424,83.7,0.152,0.53,0.311,0.462
127,Andrew Alvarez,674841,FF,115,0.297,91.4,0.078,0.348,0.487,0.421
128,Andrew Alvarez,674841,SI,42,0.109,90.7,0.071,0.381,0.381,0.7
129,Andrew Alvarez,674841,SL,21,0.054,81.9,0.286,0.381,0.619,
130,Andrew Bash,687856,CH,33,0.163,85.6,0.152,0.242,0.424,0.727
131,Andrew Bash,687856,FF,21,0.103,93.3,0.095,0.286,0.667,0.0
132,Andrew Bash,687856,SI,59,0.291,92.4,0.034,0.492,0.305,0.667
133,Andrew Bash,687856,ST,90,0.443,84.2,0.133,0.556,0.333,0.4
134,Andrew Bellatti,571479,CH,2,0.067,88.9,0.0,0.5,0.5,
135,Andrew Bellatti,571479,FF,16,0.533,91.5,0.0,0.438,0.5,1.0
136,Andrew Bellatti,571479,SL,12,0.4,85.0,0.167,0.417,0.5,1.0
137,Andrew Chafin,605177,FF,36,0.198,89.1,0.167,0.5,0.278,0.5
138,Andrew Chafin,605177,SI,77,0.423,89.7,0.065,0.429,0.429,0.364
139,Andrew Chafin,605177,SL,69,0.379,80.8,0.333,0.507,0.391,0.571
140,Andrew Hoffmann,694851,CH,104,0.481,87.6,0.183,0.5,0.327,0.5
141,Andrew Hoffmann,694851,CU,1,0.005,82.5,0.0,1.0,0.0,
142,Andrew Hoffmann,694851,FF,81,0.375,95.0,0.148,0.58,0.272,0.25
143,Andrew Hoffmann,694851,SI,8,0.037,90.3,0.125,0.375,0.375,1.0
144,Andrew Hoffmann,694851,SL,22,0.102,84.2,0.182,0.273,0.636,0.5
145,Andrew Landry,815069,CH,28,0.128,83.6,0.071,0.25,0.5,0.286
146,Andrew Landry,815069,CU,19,0.087,80.3,0.053,0.474,0.263,0.4
147,Andrew Landry,815069,FC,4,0.018,85.8,0.25,0.25,0.25,0.5
148,Andrew Landry,815069,FF,113,0.518,92.3,0.053,0.407,0.442,0.412
149,Andrew Landry,815069,SI,2,0.009,92.8,0.5,1.0,0.0,
150,Andrew Landry,815069,SL,52,0.239,82.5,0.135,0.481,0.346,0.444
151,Andrew Misiaszek,667280,CH,6,0.038,87.0,0.167,0.5,0.5,
152,Andrew Misiaszek,667280,FF,55,0.346,90.6,0.127,0.491,0.455,0.333
153,Andrew Misiaszek,667280,SL,98,0.616,83.6,0.163,0.408,0.439,0.467
154,Andrew Morris,702193,CH,37,0.125,90.9,0.081,0.324,0.405,0.5
155,Andrew Morris,702193,CU,17,0.058,75.3,0.118,0.529,0.235,0.25
156,Andrew Morris,702193,FC,85,0.288,90.1,0.118,0.482,0.376,0.583
157,Andrew Morris,702193,FF,118,0.4,95.5,0.178,0.475,0.331,0.435
158,Andrew Morris,702193,SI,17,0.058,95.1,0.118,0.529,0.294,0.0
159,Andrew Morris,702193,ST,21,0.071,86.4,0.095,0.143,0.571,0.5
160,Andrew Painter,691725,CH,1,0.012,90.8,1.0,1.0,0.0,
161,Andrew Painter,691725,CU,1,0.012,81.0,0.0,1.0,0.0,
162,Andrew Painter,691725,FC,10,0.116,91.1,0.1,0.4,0.3,0.667
163,Andrew Painter,691725,FF,58,0.674,97.2,0.121,0.586,0.293,0.286
164,Andrew Painter,691725,SL,16,0.186,85.1,0.25,0.312,0.625,1.0
165,Andrew Quezada,676768,CH,37,0.206,85.3,0.108,0.351,0.405,0.556
166,Andrew Quezada,676768,CU,36,0.2,78.1,0.056,0.472,0.278,0.222
167,Andrew Quezada,676768,FC,1,0.006,90.8,0.0,0.0,1.0,
168,Andrew Quezada,676768,FF,1,0.006,92.6,0.0,0.0,0.0,1.0
169,Andrew Quezada,676768,SI,83,0.461,90.3,0.048,0.349,0.386,0.682
170,Andrew Quezada,676768,SL,22,0.122,81.4,0.227,0.545,0.318,0.667
171,Andrew Walters,689958,FF,80,0.64,95.8,0.275,0.562,0.338,0.125
172,Andrew Walters,689958,FS,8,0.064,86.5,0.125,0.25,0.75,
173,Andrew Walters,689958,SL,37,0.296,85.2,0.189,0.432,0.514,0.5
174,Andry Lara,691251,FF,114,0.498,93.1,0.044,0.421,0.404,0.3
175,Andry Lara,691251,SI,21,0.092,88.8,0.0,0.333,0.476,0.5
176,Andry Lara,691251,SL,94,0.41,85.9,0.074,0.383,0.404,0.35
177,Angel Cuenca,681450,CH,32,0.178,87.2,0.094,0.25,0.562,0.5
178,Angel Cuenca,681450,CU,53,0.294,82.2,0.094,0.415,0.434,0.625
179,Angel Cuenca,681450,FC,31,0.172,89.0,0.0,0.355,0.548,0.667
180,Angel Cuenca,681450,FF,43,0.239,92.0,0.14,0.419,0.419,0.0
181,Angel Cuenca,681450,SI,13,0.072,91.4,0.154,0.538,0.308,1.0
182,Angel Cuenca,681450,SL,8,0.044,86.8,0.0,0.25,0.625,0.0
183,Angel Perdomo,622780,FF,31,0.939,91.5,0.065,0.484,0.323,0.333
184,Angel Perdomo,622780,SL,2,0.061,83.7,0.0,0.5,0.5,
185,Anthony Gose,543238,FF,84,0.622,94.0,0.119,0.5,0.333,0.286
186,Anthony Gose,543238,SL,51,0.378,85.0,0.157,0.471,0.412,0.0
187,Anthony Maldonado,687424,FC,1,0.015,88.4,0.0,1.0,0.0,
188,Anthony Maldonado,687424,SI,25,0.373,92.8,0.0,0.52,0.28,0.0
189,Anthony Maldonado,687424,SL,41,0.612,84.3,0.341,0.585,0.317,0.5
190,Anthony Misiewicz,664948,CH,13,0.117,86.0,0.077,0.231,0.769,
191,Anthony Misiewicz,664948,CU,5,0.045,78.3,0.0,0.2,0.4,0.5
192,Anthony Misiewicz,664948,FC,60,0.541,87.6,0.233,0.533,0.25,0.538
193,Anthony Misiewicz,664948,FF,33,0.297,90.8,0.212,0.606,0.333,0.0
194,Anthony Molina,683627,CH,72,0.212,86.1,0.236,0.458,0.417,0.444
195,Anthony Molina,683627,CU,8,0.024,82.0,0.125,0.25,0.5,0.0
196,Anthony Molina,683627,FF,199,0.585,94.7,0.075,0.467,0.332,0.375
197,Anthony Molina,683627,SL,61,0.179,88.0,0.098,0.279,0.508,0.538
198,Anthony Prato,668791,EP,31,1.0,61.2,0.0,0.29,0.355,0.091
199,Anthony Simonelli,690206,FC,52,0.281,87.7,0.135,0.423,0.442,0.0
200,Anthony Simonelli,690206,FF,70,0.378,91.7,0.171,0.471,0.414,0.125
201,Anthony Simonelli,690206,FS,31,0.168,86.8,0.129,0.419,0.516,1.0
202,Anthony Simonelli,690206,ST,32,0.173,83.8,0.062,0.406,0.344,0.25
203,Antoine Kelly,681520,FF,14,0.609,96.0,0.143,0.5,0.357,0.0
204,Antoine Kelly,681520,SL,9,0.391,83.6,0.222,0.667,0.222,0.0
205,Antonio Jimenez,682607,CH,23,0.17,85.2,0.174,0.348,0.609,0.0
206,Antonio Jimenez,682607,FF,38,0.281,94.2,0.079,0.447,0.421,0.4
207,Antonio Jimenez,682607,SI,39,0.289,93.5,0.103,0.487,0.436,0.667
208,Antonio Jimenez,682607,SL,35,0.259,82.0,0.143,0.343,0.486,0.5
209,Antonio Menendez,694674,FC,8,0.229,83.7,0.125,0.375,0.5,0.0
210,Antonio Menendez,694674,SI,18,0.514,89.6,0.0,0.389,0.333,0.6
211,Antonio Menendez,694674,SL,9,0.257,80.8,0.0,0.444,0.444,0.0
212,Austin Adams,613534,FF,6,0.231,92.5,0.0,0.5,0.167,1.0
213,Austin Adams,613534,SL,20,0.769,85.8,0.2,0.5,0.35,0.667
214,Austin Cates,827110,CH,56,0.304,83.6,0.179,0.536,0.304,0.667
215,Austin Cates,827110,FC,9,0.049,85.7,0.111,0.444,0.333,0.5
216,Austin Cates,827110,FF,79,0.429,91.9,0.101,0.38,0.342,0.273
217,Austin Cates,827110,SI,1,0.005,91.2,0.0,1.0,0.0,
218,Austin Cates,827110,SL,39,0.212,83.9,0.128,0.462,0.41,0.6
219,Austin Cox,680735,CH,18,0.105,82.3,0.056,0.167,0.667,0.667
220,Austin Cox,680735,CU,25,0.145,79.3,0.2,0.64,0.32,0.0
221,Austin Cox,680735,FC,47,0.273,86.1,0.234,0.638,0.255,0.4
222,Austin Cox,680735,FF,76,0.442,92.5,0.132,0.447,0.368,0.286
223,Austin Cox,680735,FS,6,0.035,81.0,0.167,0.5,0.333,1.0
224,Austin Davis,656354,CH,18,0.108,88.3,0.167,0.444,0.444,0.5
225,Austin Davis,656354,FC,30,0.181,88.1,0.167,0.4,0.467,0.25
226,Austin Davis,656354,FF,1,0.006,89.7,0.0,0.0,1.0,
227,Austin Davis,656354,SI,76,0.458,91.0,0.145,0.421,0.382,0.467
228,Austin Davis,656354,ST,41,0.247,79.5,0.024,0.415,0.463,0.4
229,Austin Gomber,596295,CH,14,0.212,80.2,0.143,0.357,0.643,
230,Austin Gomber,596295,FF,28,0.424,86.8,0.107,0.5,0.357,0.25
231,Austin Gomber,596295,KC,13,0.197,74.3,0.308,0.538,0.308,1.0
232,Austin Gomber,596295,SL,11,0.167,79.2,0.0,0.273,0.364,0.25
233,Austin Kitchen,685116,CH,22,0.111,83.6,0.227,0.409,0.409,0.5
234,Austin Kitchen,685116,CU,17,0.085,73.0,0.118,0.353,0.529,0.5
235,Austin Kitchen,685116,FF,43,0.216,90.4,0.023,0.512,0.302,0.625
236,Austin Kitchen,685116,SI,77,0.387,90.1,0.052,0.468,0.299,0.722
237,Austin Kitchen,685116,ST,40,0.201,78.8,0.05,0.35,0.4,0.3
238,Austin Krob,689474,CH,1,0.004,82.7,0.0,0.0,1.0,
239,Austin Krob,689474,FF,24,0.086,90.2,0.042,0.458,0.375,0.25
240,Austin Krob,689474,SI,119,0.425,90.5,0.067,0.412,0.437,0.556
241,Austin Krob,689474,SL,133,0.475,82.8,0.135,0.436,0.429,0.5
242,Austin Krob,689474,ST,3,0.011,81.2,0.0,0.333,0.333,1.0
243,Austin Roberts,686762,CH,62,0.259,89.9,0.097,0.355,0.484,0.7
244,Austin Roberts,686762,CU,31,0.13,82.4,0.097,0.387,0.419,0.5
245,Austin Roberts,686762,FC,82,0.343,87.6,0.195,0.415,0.427,0.615
246,Austin Roberts,686762,FF,62,0.259,95.1,0.081,0.468,0.403,0.25
247,Austin Roberts,686762,SI,2,0.008,94.4,0.0,0.0,0.5,0.0
248,Austin Schulfer,662165,CH,7,0.097,89.9,0.143,0.286,0.429,1.0
249,Austin Schulfer,662165,FC,9,0.125,90.4,0.333,0.444,0.333,0.0
250,Austin Schulfer,662165,FF,13,0.181,94.3,0.154,0.538,0.154,0.25
251,Austin Schulfer,662165,SI,22,0.306,93.7,0.045,0.409,0.364,0.4
252,Austin Schulfer,662165,SL,21,0.292,82.9,0.143,0.524,0.476,
253,Austin Warren,681810,CH,4,0.023,86.8,0.0,0.0,1.0,
254,Austin Warren,681810,FC,15,0.085,88.4,0.067,0.267,0.533,0.0
255,Austin Warren,681810,FF,10,0.057,93.0,0.1,0.6,0.4,
256,Austin Warren,681810,SI,67,0.381,93.2,0.03,0.478,0.463,0.25
257,Austin Warren,681810,SL,80,0.455,82.6,0.1,0.462,0.362,0.286
258,Bailey Horn,690544,FC,38,0.208,86.4,0.132,0.5,0.368,0.6
259,Bailey Horn,690544,FF,65,0.355,93.9,0.138,0.523,0.323,0.2
260,Bailey Horn,690544,SI,22,0.12,93.5,0.136,0.455,0.455,0.5
261,Bailey Horn,690544,SL,5,0.027,86.1,0.0,0.2,0.6,0.0
262,Bailey Horn,690544,ST,50,0.273,83.3,0.12,0.5,0.36,0.286
263,Ben Bowden,641386,CH,5,0.032,83.7,0.0,0.2,0.8,
264,Ben Bowden,641386,FF,102,0.65,92.2,0.137,0.5,0.294,0.238
265,Ben Bowden,641386,SL,50,0.318,82.1,0.26,0.58,0.36,0.667
266,Ben Harris,677946,CH,17,0.101,83.9,0.059,0.235,0.471,0.2
267,Ben Harris,677946,FC,25,0.148,83.6,0.16,0.44,0.48,0.5
268,Ben Harris,677946,FF,36,0.213,90.4,0.056,0.5,0.389,0.0
269,Ben Harris,677946,FS,2,0.012,80.8,0.0,0.5,0.5,
270,Ben Harris,677946,SI,45,0.266,90.1,0.2,0.511,0.422,0.0
271,Ben Harris,677946,SL,44,0.26,81.7,0.045,0.432,0.432,0.333
272,Ben Peoples,687239,FC,7,0.062,88.5,0.429,0.714,0.143,1.0
273,Ben Peoples,687239,FF,76,0.679,96.0,0.158,0.553,0.276,0.385
274,Ben Peoples,687239,SL,29,0.259,89.5,0.241,0.414,0.517,0.0
275,Bennett Flynn,801720,CU,33,0.195,80.1,0.121,0.455,0.394,0.0
276,Bennett Flynn,801720,FF,54,0.32,89.2,0.037,0.537,0.37,0.4
277,Bennett Flynn,801720,KN,60,0.355,79.8,0.183,0.5,0.35,0.111
278,Bennett Flynn,801720,SI,5,0.03,89.7,0.0,0.4,0.2,0.0
279,Bennett Flynn,801720,SL,17,0.101,82.3,0.059,0.294,0.588,0.0
280,Bennett Sousa,656986,FF,24,0.414,95.0,0.083,0.375,0.292,0.375
281,Bennett Sousa,656986,SI,1,0.017,93.7,0.0,0.0,1.0,
282,Bennett Sousa,656986,SL,33,0.569,86.3,0.273,0.606,0.273,0.75
283,Billy Corcoran,682225,CH,32,0.107,81.4,0.188,0.312,0.5,0.833
284,Billy Corcoran,682225,CU,67,0.224,79.0,0.134,0.373,0.433,0.231
285,Billy Corcoran,682225,FC,25,0.084,84.1,0.04,0.48,0.24,0.714
286,Billy Corcoran,682225,FF,79,0.264,88.3,0.051,0.468,0.316,0.529
287,Billy Corcoran,682225,SI,45,0.151,89.3,0.044,0.467,0.244,0.615
288,Blade Tidwell,694918,CH,25,0.067,84.1,0.24,0.52,0.32,0.0
289,Blade Tidwell,694918,FF,113,0.304,96.1,0.115,0.398,0.513,0.1
290,Blade Tidwell,694918,SI,84,0.226,94.8,0.06,0.56,0.31,0.636
291,Blade Tidwell,694918,SL,105,0.282,85.3,0.152,0.4,0.371,0.417
292,Blade Tidwell,694918,ST,45,0.121,81.9,0.289,0.622,0.244,0.5
293,Blair Calvo,663971,CH,3,0.059,83.8,0.667,0.667,0.333,
294,Blair Calvo,663971,FF,3,0.059,92.0,0.0,0.333,0.333,0.0
295,Blair Calvo,663971,SI,20,0.392,92.2,0.0,0.4,0.45,1.0
296,Blair Calvo,663971,SL,7,0.137,83.8,0.286,0.571,0.429,
297,Blake Holub,700183,FC,60,0.667,93.7,0.183,0.5,0.4,0.5
298,Blake Holub,700183,FS,1,0.011,88.0,1.0,1.0,0.0,
299,Blake Holub,700183,SL,29,0.322,85.1,0.069,0.483,0.414,0.333
300,Blake Weiman,676620,CH,16,0.088,84.4,0.062,0.25,0.375,0.667
301,Blake Weiman,676620,FF,52,0.287,90.3,0.058,0.327,0.481,0.4
302,Blake Weiman,676620,SI,13,0.072,90.2,0.154,0.462,0.308,0.667
303,Blake Weiman,676620,ST,100,0.552,78.1,0.13,0.54,0.36,0.4
304,Blas Castano,680604,CH,34,0.122,87.7,0.118,0.353,0.529,0.75
305,Blas Castano,680604,FC,79,0.283,88.6,0.038,0.443,0.342,0.353
306,Blas Castano,680604,FF,21,0.075,93.4,0.095,0.524,0.429,0.0
307,Blas Castano,680604,SI,74,0.265,92.5,0.014,0.459,0.338,0.8
308,Blas Castano,680604,ST,71,0.254,82.4,0.127,0.451,0.352,0.429
309,Bobby Milacki,673872,CH,38,0.164,84.4,0.132,0.368,0.368,0.7
310,Bobby Milacki,673872,FC,94,0.405,85.9,0.17,0.447,0.34,0.55
311,Bobby Milacki,673872,FF,60,0.259,91.0,0.0,0.333,0.467,0.167
312,Bobby Milacki,673872,SL,40,0.172,78.9,0.075,0.45,0.4,0.333
313,Bobby Miller,676272,CH,53,0.167,86.7,0.189,0.377,0.528,1.0
314,Bobby Miller,676272,CU,72,0.227,79.4,0.083,0.403,0.514,0.833
315,Bobby Miller,676272,FF,100,0.315,98.0,0.07,0.41,0.41,0.222
316,Bobby Miller,676272,SI,73,0.23,97.7,0.055,0.397,0.425,0.462
317,Bobby Miller,676272,SL,19,0.06,90.6,0.105,0.316,0.579,0.5
318,Braden Davis,801078,CH,55,0.275,81.7,0.236,0.382,0.473,0.625
319,Braden Davis,801078,FC,10,0.05,85.2,0.0,0.0,0.7,0.333
320,Braden Davis,801078,FF,14,0.07,93.0,0.143,0.286,0.571,0.0
321,Braden Davis,801078,SI,81,0.405,92.6,0.123,0.481,0.481,0.667
322,Braden Davis,801078,SL,35,0.175,82.0,0.143,0.514,0.371,0.5
323,Bradley Blalock,687134,CU,14,0.085,80.9,0.143,0.286,0.429,0.0
324,Bradley Blalock,687134,FC,8,0.049,89.9,0.125,0.375,0.625,
325,Bradley Blalock,687134,FF,89,0.543,94.5,0.112,0.506,0.393,0.333
326,Bradley Blalock,687134,FS,14,0.085,87.0,0.071,0.357,0.571,0.0
327,Bradley Blalock,687134,SL,39,0.238,85.8,0.154,0.333,0.41,0.5
328,Bradley Hanner,690440,CH,20,0.146,90.4,0.05,0.5,0.45,1.0
