,player_name,pitcher,pitch_type,PC,%,Velo,SwStr%,Strike%,Ball%,GB%
0,A.J. Blubaugh,805123,CH,8,0.056,83.1,0.0,0.25,0.625,0.0
1,A.J. Blubaugh,805123,CU,8,0.056,77.8,0.125,0.375,0.25,0.667
2,A.J. Blubaugh,805123,FC,14,0.097,86.8,0.143,0.429,0.429,0.5
3,A.J. Blubaugh,805123,FF,78,0.542,92.4,0.218,0.513,0.321,0.385
4,A.J. Blubaugh,805123,ST,36,0.25,81.8,0.306,0.528,0.361,0.5
5,A.J. Wilson,687954,SL,158,1.0,81.3,0.108,0.475,0.386,0.364
6,AJ Blubaugh,805123,CH,22,0.1,85.3,0.045,0.227,0.455,0.429
7,AJ Blubaugh,805123,CU,29,0.132,76.1,0.0,0.31,0.655,0.0
8,AJ Blubaugh,805123,FC,15,0.068,86.1,0.133,0.4,0.4,0.0
9,AJ Blubaugh,805123,FF,113,0.516,93.9,0.15,0.522,0.381,0.273
10,AJ Blubaugh,805123,ST,40,0.183,81.4,0.225,0.475,0.325,0.5
11,AJ Smith-Shawver,700363,CU,14,0.08,76.0,0.286,0.643,0.357,
12,AJ Smith-Shawver,700363,FF,87,0.494,94.5,0.103,0.655,0.23,0.4
13,AJ Smith-Shawver,700363,FS,44,0.25,82.7,0.227,0.386,0.409,0.333
14,AJ Smith-Shawver,700363,SL,31,0.176,85.1,0.097,0.452,0.419,0.5
15,Aaron Brown,676345,CH,106,0.254,80.3,0.142,0.425,0.302,0.31
16,Aaron Brown,676345,CU,42,0.1,78.3,0.0,0.429,0.452,0.2
17,Aaron Brown,676345,FC,55,0.132,86.3,0.036,0.364,0.418,0.25
18,Aaron Brown,676345,FF,146,0.349,90.7,0.082,0.473,0.377,0.409
19,Aaron Brown,676345,SL,69,0.165,80.7,0.058,0.304,0.42,0.211
20,Aaron Holiday,701569,CH,1,0.024,87.7,0.0,0.0,1.0,
21,Aaron Holiday,701569,FC,2,0.049,85.6,0.0,0.5,0.5,
22,Aaron Holiday,701569,FF,29,0.707,94.8,0.276,0.621,0.31,0.0
23,Aaron Holiday,701569,SL,9,0.22,83.3,0.111,0.111,0.333,0.4
24,Aaron Rozek,702065,CH,8,0.022,81.6,0.125,0.25,0.5,1.0
25,Aaron Rozek,702065,CU,7,0.019,74.6,0.0,0.143,0.714,0.0
26,Aaron Rozek,702065,FC,16,0.043,86.5,0.25,0.438,0.438,0.5
27,Aaron Rozek,702065,FF,14,0.038,88.7,0.143,0.429,0.429,0.0
28,Aaron Rozek,702065,SI,22,0.059,87.4,0.0,0.409,0.318,0.167
29,Aaron Rozek,702065,SL,5,0.013,77.2,0.2,0.4,0.4,0.0
30,Aaron Wilkerson,658792,CH,54,0.122,82.6,0.204,0.537,0.259,0.455
31,Aaron Wilkerson,658792,CU,23,0.052,76.6,0.087,0.348,0.522,0.667
32,Aaron Wilkerson,658792,FC,90,0.204,85.9,0.156,0.456,0.278,0.333
33,Aaron Wilkerson,658792,FF,210,0.476,89.0,0.119,0.481,0.305,0.244
34,Aaron Wilkerson,658792,SL,64,0.145,82.3,0.109,0.438,0.469,0.333
35,Adam Mazur,800049,CH,44,0.1,89.3,0.136,0.5,0.432,0.333
36,Adam Mazur,800049,CU,62,0.141,82.2,0.081,0.323,0.419,0.688
37,Adam Mazur,800049,FF,137,0.311,94.3,0.073,0.438,0.35,0.379
38,Adam Mazur,800049,SI,26,0.059,94.5,0.115,0.462,0.269,0.714
39,Adam Mazur,800049,SL,171,0.389,85.7,0.199,0.55,0.281,0.448
40,Adisyn Coffey,676249,CH,85,0.281,83.4,0.271,0.435,0.471,0.5
41,Adisyn Coffey,676249,FC,69,0.228,86.9,0.246,0.507,0.391,0.571
42,Adisyn Coffey,676249,FF,126,0.417,94.8,0.119,0.484,0.365,0.316
43,Adisyn Coffey,676249,SL,22,0.073,86.0,0.227,0.5,0.409,0.5
44,Adolfo Oviedo,801743,CU,1,0.009,80.6,1.0,1.0,0.0,
45,Adolfo Oviedo,801743,FC,13,0.12,86.3,0.077,0.538,0.308,0.5
46,Adolfo Oviedo,801743,FF,28,0.259,91.7,0.107,0.464,0.357,0.4
47,Adolfo Oviedo,801743,SI,25,0.231,90.7,0.08,0.36,0.32,0.25
48,Adolfo Oviedo,801743,SL,41,0.38,83.0,0.171,0.39,0.415,0.625
49,Adonis Medina,658431,CH,72,0.235,86.5,0.222,0.403,0.472,0.778
50,Adonis Medina,658431,FF,5,0.016,91.7,0.0,0.4,0.6,
51,Adonis Medina,658431,SI,140,0.456,92.0,0.057,0.464,0.357,0.56
52,Adonis Medina,658431,ST,88,0.287,82.5,0.091,0.375,0.398,0.4
53,Adrian Bohorquez,807974,CH,2,0.042,90.7,0.0,0.0,0.5,0.0
54,Adrian Bohorquez,807974,CU,7,0.146,78.6,0.143,0.286,0.714,
55,Adrian Bohorquez,807974,FF,23,0.479,95.8,0.0,0.478,0.304,0.2
56,Adrian Bohorquez,807974,SL,16,0.333,88.6,0.125,0.5,0.375,0.0
57,Adrian Herrera,805155,CH,7,0.024,86.7,0.0,0.286,0.571,1.0
58,Adrian Herrera,805155,CU,18,0.063,78.8,0.278,0.5,0.333,0.667
59,Adrian Herrera,805155,FC,2,0.007,85.6,0.0,1.0,0.0,
60,Adrian Herrera,805155,FF,66,0.23,91.2,0.091,0.364,0.47,0.273
61,Adrian Herrera,805155,SI,6,0.021,91.7,0.167,0.833,0.167,
62,Adrian Herrera,805155,SL,12,0.042,84.0,0.083,0.5,0.5,
63,Adrian Houser,605288,CH,37,0.107,85.2,0.243,0.432,0.405,0.5
64,Adrian Houser,605288,CU,42,0.121,80.6,0.119,0.5,0.429,1.0
65,Adrian Houser,605288,FF,88,0.254,94.7,0.102,0.455,0.364,0.562
66,Adrian Houser,605288,SI,129,0.373,93.7,0.085,0.512,0.264,0.448
67,Adrian Houser,605288,SL,50,0.145,85.2,0.12,0.44,0.46,0.6
68,Alan Busenitz,641427,CH,14,0.06,84.4,0.214,0.286,0.357,0.2
69,Alan Busenitz,641427,CU,17,0.072,82.4,0.176,0.353,0.471,0.667
70,Alan Busenitz,641427,FC,62,0.264,90.4,0.097,0.452,0.355,0.25
71,Alan Busenitz,641427,FF,50,0.213,93.6,0.08,0.48,0.36,0.25
72,Alan Busenitz,641427,SI,47,0.2,93.3,0.021,0.638,0.234,0.667
73,Alan Busenitz,641427,SL,9,0.038,83.8,0.0,0.444,0.444,1.0
74,Alan Busenitz,641427,ST,36,0.153,83.6,0.278,0.472,0.389,0.6
75,Alan Rangel,660604,CH,137,0.239,79.8,0.19,0.401,0.35,0.324
76,Alan Rangel,660604,CU,42,0.073,71.8,0.095,0.381,0.405,0.444
77,Alan Rangel,660604,FF,246,0.429,92.5,0.13,0.504,0.321,0.209
78,Alan Rangel,660604,SL,148,0.258,83.5,0.209,0.52,0.372,0.5
79,Albert Abreu,656061,CH,9,0.067,87.7,0.0,0.222,0.667,0.0
80,Albert Abreu,656061,SI,88,0.657,95.8,0.17,0.511,0.284,0.556
81,Albert Abreu,656061,SL,37,0.276,85.8,0.162,0.27,0.595,0.4
82,Alec Gamboa,687941,CH,10,0.042,86.7,0.0,0.1,0.7,0.5
83,Alec Gamboa,687941,CU,28,0.118,79.3,0.179,0.464,0.393,0.5
84,Alec Gamboa,687941,FF,83,0.349,93.8,0.096,0.494,0.361,0.333
85,Alec Gamboa,687941,SI,49,0.206,93.3,0.061,0.388,0.49,0.333
86,Alec Gamboa,687941,SL,68,0.286,87.7,0.206,0.426,0.368,0.714
87,Alex Bustamante,806628,CH,1,0.008,83.5,0.0,0.0,1.0,
88,Alex Bustamante,806628,CU,16,0.126,80.8,0.0,0.188,0.75,0.0
89,Alex Bustamante,806628,FF,67,0.528,92.7,0.134,0.448,0.448,0.714
90,Alex Bustamante,806628,SL,43,0.339,85.6,0.233,0.465,0.395,0.667
91,Alex Cornwell,676498,CH,19,0.062,85.5,0.053,0.158,0.842,
92,Alex Cornwell,676498,CU,66,0.215,79.5,0.076,0.364,0.439,0.308
93,Alex Cornwell,676498,FC,106,0.345,87.6,0.113,0.33,0.481,0.55
94,Alex Cornwell,676498,FF,116,0.378,92.4,0.069,0.474,0.353,0.5
95,Alex Speas,666208,FC,27,0.239,93.6,0.074,0.407,0.333,0.143
96,Alex Speas,666208,FF,40,0.354,98.3,0.1,0.475,0.375,0.667
97,Alex Speas,666208,SL,44,0.389,89.2,0.227,0.568,0.386,1.0
98,Alex Speas,666208,ST,2,0.018,86.2,0.0,0.0,1.0,
99,Alexis Diaz,664747,FF,61,0.598,92.6,0.197,0.492,0.41,0.167
100,Alexis Diaz,664747,SL,41,0.402,86.4,0.195,0.415,0.39,0.375
101,Alfred Vega,678758,CH,12,0.113,85.2,0.167,0.5,0.25,0.667
102,Alfred Vega,678758,FC,10,0.094,87.6,0.1,0.4,0.5,1.0
103,Alfred Vega,678758,FF,1,0.009,91.3,0.0,0.0,1.0,
104,Alfred Vega,678758,SI,3,0.028,91.2,0.333,0.333,0.667,
105,Alfred Vega,678758,SL,4,0.038,82.2,0.25,0.5,0.25,0.0
106,Alika Williams,675961,CU,3,0.2,42.0,0.0,0.333,0.667,
107,Alika Williams,675961,SL,12,0.8,43.7,0.083,0.167,0.333,0.0
108,Allan Winans,642216,CH,76,0.355,82.8,0.342,0.539,0.355,0.75
109,Allan Winans,642216,CU,14,0.065,76.3,0.0,0.429,0.5,0.0
110,Allan Winans,642216,FF,21,0.098,89.6,0.095,0.381,0.476,0.333
111,Allan Winans,642216,SI,48,0.224,89.8,0.062,0.521,0.208,0.462
112,Allan Winans,642216,SL,55,0.257,80.6,0.345,0.655,0.309,1.0
113,Alonzo Richardson,694946,CH,3,0.016,83.3,0.0,0.0,0.667,1.0
114,Alonzo Richardson,694946,CU,14,0.075,79.2,0.071,0.429,0.357,0.0
115,Alonzo Richardson,694946,FF,7,0.038,91.7,0.0,0.286,0.571,0.0
116,Alonzo Richardson,694946,SI,3,0.016,91.1,0.333,0.667,0.0,0.0
117,Alonzo Richardson,694946,SL,1,0.005,81.0,1.0,1.0,0.0,
118,Amos Willingham,686294,CH,14,0.146,86.7,0.071,0.5,0.357,0.0
119,Amos Willingham,686294,FC,43,0.448,87.4,0.116,0.442,0.395,0.571
120,Amos Willingham,686294,FF,38,0.396,93.9,0.079,0.579,0.316,1.0
121,Amos Willingham,686294,SL,1,0.01,86.0,0.0,0.0,1.0,
122,Anders Tolhurst,689434,CH,6,0.02,84.9,0.167,0.333,0.5,1.0
123,Anders Tolhurst,689434,CU,15,0.049,77.6,0.0,0.6,0.267,1.0
124,Anders Tolhurst,689434,FC,71,0.232,88.3,0.07,0.352,0.38,0.474
125,Anders Tolhurst,689434,FF,6,0.02,92.3,0.167,0.5,0.333,0.0
126,Anders Tolhurst,689434,SI,50,0.163,93.2,0.12,0.48,0.36,0.375
127,Anders Tolhurst,689434,SL,16,0.052,86.9,0.188,0.438,0.375,0.333
128,Anderson Pilar,666768,CH,16,0.094,89.2,0.062,0.5,0.375,0.5
129,Anderson Pilar,666768,FC,60,0.351,93.1,0.117,0.55,0.3,0.333
130,Anderson Pilar,666768,SI,21,0.123,93.7,0.048,0.476,0.333,0.25
131,Anderson Pilar,666768,SL,21,0.123,85.3,0.143,0.571,0.238,0.5
132,Anderson Pilar,666768,ST,53,0.31,85.1,0.208,0.528,0.283,0.3
133,Andre Granillo,701552,CH,16,0.069,88.2,0.375,0.562,0.312,0.5
134,Andre Granillo,701552,CU,1,0.004,81.8,1.0,1.0,0.0,
135,Andre Granillo,701552,FF,86,0.369,94.6,0.047,0.477,0.384,0.417
136,Andre Granillo,701552,SI,5,0.021,89.9,0.2,0.4,0.4,0.0
137,Andre Granillo,701552,SL,125,0.536,83.3,0.272,0.512,0.368,0.2
138,Andrew Abbott,671096,CH,35,0.198,82.7,0.2,0.4,0.543,1.0
139,Andrew Abbott,671096,CU,17,0.096,79.4,0.059,0.235,0.471,0.2
140,Andrew Abbott,671096,FF,77,0.435,90.1,0.026,0.351,0.403,0.421
141,Andrew Abbott,671096,ST,48,0.271,84.1,0.188,0.542,0.375,0.5
142,Andrew Alvarez,674841,CH,48,0.101,87.4,0.146,0.396,0.396,0.8
143,Andrew Alvarez,674841,FC,191,0.401,83.6,0.136,0.513,0.33,0.533
144,Andrew Alvarez,674841,FF,154,0.324,91.3,0.078,0.377,0.461,0.44
145,Andrew Alvarez,674841,SI,45,0.095,90.7,0.067,0.378,0.356,0.667
146,Andrew Alvarez,674841,SL,38,0.08,81.9,0.263,0.421,0.553,1.0
147,Andrew Bash,687856,CH,51,0.18,85.5,0.098,0.333,0.373,0.733
148,Andrew Bash,687856,FF,36,0.127,93.2,0.083,0.389,0.528,0.333
149,Andrew Bash,687856,SI,76,0.268,92.4,0.039,0.474,0.355,0.692
150,Andrew Bash,687856,ST,121,0.426,84.2,0.124,0.512,0.331,0.316
151,Andrew Bellatti,571479,CH,10,0.103,87.3,0.0,0.1,0.7,1.0
152,Andrew Bellatti,571479,FF,56,0.577,91.8,0.071,0.393,0.464,0.375
153,Andrew Bellatti,571479,SL,31,0.32,85.1,0.129,0.452,0.452,0.667
154,Andrew Chafin,605177,FF,37,0.179,89.1,0.162,0.486,0.27,0.444
155,Andrew Chafin,605177,SI,90,0.435,89.7,0.056,0.422,0.422,0.357
156,Andrew Chafin,605177,SL,80,0.386,80.8,0.35,0.512,0.375,0.667
157,Andrew Hoffmann,694851,CH,128,0.485,87.7,0.211,0.531,0.312,0.55
158,Andrew Hoffmann,694851,CU,2,0.008,83.3,0.0,0.5,0.5,
159,Andrew Hoffmann,694851,FF,97,0.367,95.1,0.165,0.608,0.268,0.25
160,Andrew Hoffmann,694851,SI,9,0.034,90.2,0.111,0.333,0.444,1.0
161,Andrew Hoffmann,694851,SL,28,0.106,84.1,0.179,0.286,0.643,0.5
162,Andrew Landry,815069,CH,43,0.141,83.6,0.093,0.326,0.372,0.385
163,Andrew Landry,815069,CU,26,0.085,80.1,0.077,0.423,0.308,0.429
164,Andrew Landry,815069,FC,5,0.016,86.0,0.2,0.4,0.2,0.5
165,Andrew Landry,815069,FF,139,0.454,92.5,0.094,0.453,0.396,0.476
166,Andrew Landry,815069,SI,18,0.059,93.1,0.222,0.611,0.278,0.5
167,Andrew Landry,815069,SL,71,0.232,82.5,0.169,0.521,0.324,0.455
168,Andrew Misiaszek,667280,CH,9,0.04,86.7,0.111,0.444,0.556,
169,Andrew Misiaszek,667280,FF,81,0.363,90.6,0.123,0.506,0.457,0.333
170,Andrew Misiaszek,667280,SL,133,0.596,83.6,0.143,0.414,0.406,0.458
171,Andrew Morris,702193,CH,52,0.139,90.9,0.077,0.327,0.423,0.462
172,Andrew Morris,702193,CU,31,0.083,75.4,0.129,0.71,0.129,0.4
173,Andrew Morris,702193,FC,102,0.273,90.3,0.108,0.451,0.373,0.444
174,Andrew Morris,702193,FF,130,0.348,95.5,0.169,0.485,0.323,0.44
175,Andrew Morris,702193,SI,25,0.067,95.0,0.08,0.48,0.4,0.0
176,Andrew Morris,702193,ST,34,0.091,86.1,0.088,0.235,0.559,0.571
177,Andrew Painter,691725,CH,3,0.018,91.3,0.333,0.333,0.667,
178,Andrew Painter,691725,CU,7,0.041,82.9,0.143,0.429,0.286,0.0
179,Andrew Painter,691725,FC,25,0.146,90.4,0.12,0.52,0.32,0.75
180,Andrew Painter,691725,FF,111,0.649,96.7,0.117,0.541,0.243,0.333
181,Andrew Painter,691725,SL,25,0.146,85.5,0.32,0.4,0.52,1.0
182,Andrew Quezada,676768,CH,51,0.177,85.0,0.118,0.412,0.353,0.5
183,Andrew Quezada,676768,CU,60,0.208,78.1,0.1,0.417,0.367,0.308
184,Andrew Quezada,676768,FC,1,0.003,90.8,0.0,0.0,1.0,
185,Andrew Quezada,676768,FF,2,0.007,91.9,0.0,0.0,0.5,1.0
186,Andrew Quezada,676768,SI,134,0.465,90.5,0.045,0.343,0.388,0.583
187,Andrew Quezada,676768,SL,40,0.139,82.0,0.175,0.475,0.35,0.714
188,Andrew Walters,689958,FF,80,0.64,95.8,0.275,0.562,0.338,0.125
189,Andrew Walters,689958,FS,8,0.064,86.5,0.125,0.25,0.75,
190,Andrew Walters,689958,SL,37,0.296,85.2,0.189,0.432,0.514,0.5
191,Andry Lara,691251,CH,14,0.042,86.9,0.0,0.357,0.571,0.0
192,Andry Lara,691251,FF,114,0.339,93.1,0.044,0.421,0.404,0.3
193,Andry Lara,691251,SI,81,0.241,91.2,0.111,0.432,0.37,0.438
194,Andry Lara,691251,SL,127,0.378,85.6,0.102,0.378,0.386,0.3
195,Angel Cuenca,681450,CH,40,0.175,87.1,0.125,0.275,0.525,0.5
196,Angel Cuenca,681450,CU,63,0.276,82.2,0.095,0.397,0.429,0.455
197,Angel Cuenca,681450,FC,36,0.158,88.8,0.028,0.444,0.472,0.667
198,Angel Cuenca,681450,FF,62,0.272,92.2,0.113,0.339,0.5,0.2
199,Angel Cuenca,681450,SI,14,0.061,91.4,0.143,0.571,0.286,1.0
200,Angel Cuenca,681450,SL,13,0.057,86.8,0.231,0.385,0.462,0.0
201,Angel Perdomo,622780,FF,54,0.831,91.6,0.111,0.537,0.333,0.429
202,Angel Perdomo,622780,SL,11,0.169,83.0,0.091,0.182,0.545,0.333
203,Anthony Gose,543238,FF,141,0.641,94.1,0.121,0.518,0.355,0.278
204,Anthony Gose,543238,SL,79,0.359,85.0,0.139,0.468,0.392,0.273
205,Anthony Maldonado,687424,FC,1,0.007,88.4,0.0,1.0,0.0,
206,Anthony Maldonado,687424,SI,54,0.4,92.6,0.037,0.481,0.333,0.1
207,Anthony Maldonado,687424,SL,80,0.593,84.2,0.375,0.6,0.275,0.4
208,Anthony Misiewicz,664948,CH,26,0.156,86.4,0.231,0.385,0.538,0.0
209,Anthony Misiewicz,664948,CU,7,0.042,78.3,0.0,0.429,0.286,0.5
210,Anthony Misiewicz,664948,FC,87,0.521,87.6,0.195,0.494,0.287,0.579
211,Anthony Misiewicz,664948,FF,46,0.275,91.1,0.174,0.543,0.348,0.2
212,Anthony Misiewicz,664948,SL,1,0.006,85.3,0.0,1.0,0.0,
213,Anthony Molina,683627,CH,89,0.167,85.9,0.191,0.416,0.472,0.5
214,Anthony Molina,683627,CU,14,0.026,82.2,0.214,0.429,0.286,0.0
215,Anthony Molina,683627,FF,314,0.59,94.6,0.064,0.446,0.328,0.366
216,Anthony Molina,683627,SL,115,0.216,87.1,0.139,0.33,0.487,0.524
217,Anthony Prato,668791,EP,31,1.0,61.2,0.0,0.29,0.355,0.091
218,Anthony Simonelli,690206,FC,72,0.289,87.7,0.167,0.458,0.417,0.111
219,Anthony Simonelli,690206,FF,98,0.394,91.8,0.173,0.48,0.408,0.182
220,Anthony Simonelli,690206,FS,36,0.145,86.8,0.111,0.361,0.556,0.667
221,Anthony Simonelli,690206,ST,43,0.173,83.7,0.093,0.395,0.372,0.3
222,Antoine Kelly,681520,FF,36,0.562,96.5,0.111,0.472,0.389,0.6
223,Antoine Kelly,681520,SL,28,0.438,83.7,0.214,0.607,0.321,0.0
224,Antonio Jimenez,682607,CH,29,0.168,85.6,0.138,0.31,0.655,0.0
225,Antonio Jimenez,682607,FF,51,0.295,94.9,0.118,0.431,0.431,0.286
226,Antonio Jimenez,682607,SI,49,0.283,94.0,0.102,0.449,0.449,0.6
227,Antonio Jimenez,682607,SL,44,0.254,82.3,0.136,0.386,0.477,0.5
228,Antonio Menendez,694674,FC,14,0.209,84.1,0.143,0.429,0.429,0.0
229,Antonio Menendez,694674,SI,30,0.448,89.3,0.0,0.4,0.3,0.444
230,Antonio Menendez,694674,SL,23,0.343,80.6,0.087,0.435,0.391,0.5
231,Austin Adams,613534,FF,18,0.182,91.3,0.0,0.333,0.5,0.667
232,Austin Adams,613534,SI,10,0.101,90.0,0.0,0.7,0.3,
233,Austin Adams,613534,SL,71,0.717,85.4,0.183,0.493,0.408,0.429
234,Austin Cates,827110,CH,56,0.17,83.6,0.179,0.536,0.304,0.667
235,Austin Cates,827110,FC,10,0.03,85.6,0.1,0.4,0.3,0.333
236,Austin Cates,827110,FF,153,0.465,91.6,0.072,0.373,0.359,0.244
237,Austin Cates,827110,FS,45,0.137,83.4,0.111,0.489,0.289,0.4
238,Austin Cates,827110,SI,1,0.003,91.2,0.0,1.0,0.0,
239,Austin Cates,827110,SL,64,0.195,84.0,0.141,0.438,0.422,0.333
240,Austin Cox,680735,CH,20,0.094,82.3,0.1,0.2,0.65,0.667
241,Austin Cox,680735,CU,30,0.142,79.6,0.2,0.6,0.333,0.0
242,Austin Cox,680735,FC,61,0.288,86.4,0.18,0.59,0.311,0.5
243,Austin Cox,680735,FF,94,0.443,92.5,0.138,0.468,0.33,0.316
244,Austin Cox,680735,FS,7,0.033,81.2,0.143,0.429,0.429,1.0
245,Austin Davis,656354,CH,21,0.093,88.4,0.19,0.524,0.381,0.5
246,Austin Davis,656354,FC,60,0.267,88.6,0.183,0.35,0.533,0.143
247,Austin Davis,656354,FF,2,0.009,91.2,0.0,0.0,1.0,
248,Austin Davis,656354,SI,90,0.4,90.9,0.122,0.422,0.389,0.412
249,Austin Davis,656354,ST,52,0.231,79.6,0.019,0.404,0.462,0.286
250,Austin Gomber,596295,CH,14,0.212,80.2,0.143,0.357,0.643,
251,Austin Gomber,596295,FF,28,0.424,86.8,0.107,0.5,0.357,0.25
252,Austin Gomber,596295,KC,13,0.197,74.3,0.308,0.538,0.308,1.0
253,Austin Gomber,596295,SL,11,0.167,79.2,0.0,0.273,0.364,0.25
254,Austin Kitchen,685116,CH,36,0.131,83.7,0.194,0.306,0.5,0.429
255,Austin Kitchen,685116,CU,21,0.076,73.0,0.095,0.286,0.571,0.667
256,Austin Kitchen,685116,FF,60,0.218,90.5,0.017,0.6,0.25,0.556
257,Austin Kitchen,685116,SI,97,0.353,90.1,0.052,0.495,0.258,0.708
258,Austin Kitchen,685116,ST,61,0.222,78.8,0.082,0.41,0.393,0.333
259,Austin Krob,689474,CH,1,0.002,82.7,0.0,0.0,1.0,
260,Austin Krob,689474,FF,32,0.073,90.2,0.094,0.406,0.406,0.333
261,Austin Krob,689474,SI,193,0.442,90.4,0.062,0.378,0.461,0.581
262,Austin Krob,689474,SL,207,0.474,83.0,0.13,0.444,0.415,0.517
263,Austin Krob,689474,ST,4,0.009,82.1,0.0,0.25,0.5,1.0
264,Austin Roberts,686762,CH,72,0.241,89.9,0.139,0.375,0.444,0.538
265,Austin Roberts,686762,CU,55,0.184,81.9,0.091,0.473,0.4,0.429
266,Austin Roberts,686762,FC,96,0.321,87.5,0.219,0.448,0.385,0.688
267,Austin Roberts,686762,FF,74,0.247,95.1,0.081,0.446,0.405,0.182
268,Austin Roberts,686762,SI,2,0.007,94.4,0.0,0.0,0.5,0.0
269,Austin Schulfer,662165,CH,12,0.125,89.5,0.083,0.25,0.417,0.75
270,Austin Schulfer,662165,FC,9,0.094,90.4,0.333,0.444,0.333,0.0
271,Austin Schulfer,662165,FF,22,0.229,94.2,0.091,0.591,0.182,0.2
272,Austin Schulfer,662165,SI,28,0.292,93.8,0.036,0.393,0.321,0.375
273,Austin Schulfer,662165,SL,25,0.26,82.9,0.16,0.48,0.52,
274,Austin Warren,681810,CH,8,0.039,86.0,0.0,0.375,0.625,
275,Austin Warren,681810,FC,16,0.079,88.2,0.062,0.25,0.562,0.0
276,Austin Warren,681810,FF,17,0.084,93.2,0.059,0.353,0.588,0.0
277,Austin Warren,681810,SI,72,0.355,93.3,0.028,0.472,0.444,0.333
278,Austin Warren,681810,SL,90,0.443,82.7,0.111,0.478,0.344,0.312
279,Bailey Horn,690544,FC,57,0.234,86.5,0.123,0.526,0.368,0.5
280,Bailey Horn,690544,FF,88,0.361,94.2,0.125,0.511,0.352,0.167
281,Bailey Horn,690544,SI,26,0.107,93.6,0.115,0.5,0.385,0.667
282,Bailey Horn,690544,SL,5,0.02,86.1,0.0,0.2,0.6,0.0
283,Bailey Horn,690544,ST,65,0.266,83.6,0.138,0.554,0.308,0.222
284,Ben Bowden,641386,CH,7,0.03,83.9,0.0,0.143,0.714,0.0
285,Ben Bowden,641386,FF,141,0.595,92.4,0.113,0.482,0.326,0.185
286,Ben Bowden,641386,SL,89,0.376,82.2,0.225,0.528,0.371,0.444
287,Ben Harris,677946,CH,27,0.108,83.9,0.037,0.185,0.63,0.2
288,Ben Harris,677946,FC,48,0.193,83.4,0.125,0.479,0.417,0.8
289,Ben Harris,677946,FF,77,0.309,90.7,0.104,0.506,0.39,0.125
290,Ben Harris,677946,FS,3,0.012,81.3,0.0,0.333,0.333,1.0
291,Ben Harris,677946,SI,45,0.181,90.1,0.2,0.511,0.422,0.0
292,Ben Harris,677946,SL,49,0.197,81.8,0.041,0.408,0.469,0.333
293,Ben Peoples,687239,FC,7,0.041,88.5,0.429,0.714,0.143,1.0
294,Ben Peoples,687239,FF,113,0.669,95.8,0.124,0.504,0.319,0.3
295,Ben Peoples,687239,SL,49,0.29,89.6,0.204,0.429,0.469,0.4
296,Bennett Flynn,801720,CU,33,0.168,80.1,0.121,0.455,0.394,0.0
297,Bennett Flynn,801720,FF,67,0.34,89.2,0.06,0.567,0.358,0.4
298,Bennett Flynn,801720,KN,70,0.355,80.0,0.171,0.5,0.357,0.1
299,Bennett Flynn,801720,SI,5,0.025,89.7,0.0,0.4,0.2,0.0
300,Bennett Flynn,801720,SL,22,0.112,82.8,0.045,0.364,0.545,0.0
301,Bennett Sousa,656986,FF,24,0.414,95.0,0.083,0.375,0.292,0.375
302,Bennett Sousa,656986,SI,1,0.017,93.7,0.0,0.0,1.0,
303,Bennett Sousa,656986,SL,33,0.569,86.3,0.273,0.606,0.273,0.75
304,Billy Corcoran,682225,CH,56,0.143,81.0,0.196,0.321,0.464,0.583
305,Billy Corcoran,682225,CU,79,0.202,78.7,0.165,0.38,0.418,0.188
306,Billy Corcoran,682225,FC,50,0.128,83.4,0.1,0.46,0.32,0.455
307,Billy Corcoran,682225,FF,89,0.228,88.3,0.045,0.494,0.303,0.5
308,Billy Corcoran,682225,SI,66,0.169,88.8,0.076,0.5,0.242,0.529
309,Blade Tidwell,694918,CH,41,0.089,83.8,0.195,0.488,0.415,0.0
310,Blade Tidwell,694918,FF,143,0.31,96.0,0.112,0.399,0.49,0.188
311,Blade Tidwell,694918,SI,90,0.195,94.9,0.056,0.556,0.311,0.583
312,Blade Tidwell,694918,SL,119,0.258,85.2,0.168,0.429,0.361,0.4
313,Blade Tidwell,694918,ST,68,0.148,81.9,0.279,0.618,0.235,0.4
314,Blair Calvo,663971,CH,3,0.059,83.8,0.667,0.667,0.333,
315,Blair Calvo,663971,FF,3,0.059,92.0,0.0,0.333,0.333,0.0
316,Blair Calvo,663971,SI,20,0.392,92.2,0.0,0.4,0.45,1.0
317,Blair Calvo,663971,SL,7,0.137,83.8,0.286,0.571,0.429,
318,Blake Holub,700183,FC,60,0.667,93.7,0.183,0.5,0.4,0.5
319,Blake Holub,700183,FS,1,0.011,88.0,1.0,1.0,0.0,
320,Blake Holub,700183,SL,29,0.322,85.1,0.069,0.483,0.414,0.333
321,Blake Weiman,676620,CH,20,0.09,84.5,0.05,0.2,0.5,0.667
322,Blake Weiman,676620,FF,62,0.281,90.2,0.048,0.323,0.468,0.462
323,Blake Weiman,676620,SI,17,0.077,90.2,0.118,0.471,0.235,0.4
324,Blake Weiman,676620,ST,122,0.552,78.2,0.115,0.549,0.344,0.308
325,Blas Castano,680604,CH,59,0.139,88.0,0.119,0.356,0.492,0.667
326,Blas Castano,680604,FC,99,0.233,88.7,0.051,0.465,0.313,0.318
327,Blas Castano,680604,FF,21,0.05,93.4,0.095,0.524,0.429,0.0
328,Blas Castano,680604,SI,117,0.276,92.8,0.043,0.479,0.316,0.75
