,player_name,pitcher,pitch_type,PC,%,Velo,SwStr%,Strike%,Ball%,GB%
36,Aaron Nola,605400,CH,307,0.096,85.7,0.055,0.3,0.498,0.581
37,Aaron Nola,605400,CU,1049,0.329,79.1,0.21,0.534,0.28,0.472
38,Aaron Nola,605400,FC,294,0.092,87.5,0.092,0.466,0.374,0.404
39,Aaron Nola,605400,FF,887,0.278,92.5,0.098,0.462,0.396,0.27
40,Aaron Nola,605400,SI,652,0.204,91.5,0.06,0.492,0.293,0.521
41,Abner Uribe,682842,FF,2,0.008,100.1,0.0,0.0,1.0,
42,Abner Uribe,682842,SI,167,0.647,98.7,0.084,0.407,0.389,0.559
43,Abner Uribe,682842,SL,89,0.345,87.9,0.124,0.438,0.494,0.667
44,Adam Cimber,643256,FF,131,0.315,85.0,0.061,0.458,0.389,0.3
45,Adam Cimber,643256,SI,149,0.358,85.3,0.074,0.47,0.336,0.552
46,Adam Cimber,643256,SL,136,0.327,73.4,0.074,0.412,0.449,0.421
47,Adam Kloffenstein,680572,CU,4,0.267,81.6,0.0,0.25,0.5,0.0
48,Adam Kloffenstein,680572,FC,1,0.067,89.8,0.0,0.0,1.0,
49,Adam Kloffenstein,680572,SI,10,0.667,92.8,0.0,0.6,0.2,0.5
50,Adam Mazur,800049,CH,60,0.103,89.9,0.117,0.333,0.567,0.667
51,Adam Mazur,800049,CU,74,0.127,80.7,0.027,0.486,0.365,0.182
52,Adam Mazur,800049,FF,229,0.392,94.6,0.066,0.393,0.384,0.255
53,Adam Mazur,800049,SI,24,0.041,93.9,0.042,0.25,0.458,0.286
54,Adam Mazur,800049,SL,197,0.337,86.8,0.112,0.437,0.371,0.421
55,Adam Oller,670124,CH,50,0.07,86.9,0.14,0.34,0.5,0.625
56,Adam Oller,670124,CU,110,0.155,81.6,0.055,0.364,0.436,0.5
57,Adam Oller,670124,FF,365,0.514,93.7,0.071,0.425,0.378,0.278
58,Adam Oller,670124,SL,4,0.006,85.8,0.25,0.75,0.0,1.0
59,Adam Oller,670124,SV,181,0.255,85.5,0.144,0.453,0.403,0.5
60,Adam Ottavino,493603,CH,50,0.05,87.2,0.12,0.42,0.38,0.4
61,Adam Ottavino,493603,FC,107,0.107,87.9,0.206,0.561,0.355,0.333
62,Adam Ottavino,493603,FF,96,0.096,93.2,0.167,0.49,0.375,0.385
63,Adam Ottavino,493603,SI,343,0.342,92.1,0.05,0.499,0.347,0.623
64,Adam Ottavino,493603,SL,23,0.023,83.2,0.13,0.391,0.435,0.25
65,Adam Ottavino,493603,ST,384,0.383,78.9,0.125,0.521,0.336,0.327
66,Adbert Alzolay,640470,CH,2,0.006,87.1,0.5,0.5,0.5,
67,Adbert Alzolay,640470,FC,25,0.076,90.7,0.2,0.48,0.32,0.4
68,Adbert Alzolay,640470,FF,67,0.204,94.7,0.09,0.507,0.358,0.333
69,Adbert Alzolay,640470,SI,78,0.237,94.3,0.051,0.423,0.385,0.533
70,Adbert Alzolay,640470,SL,156,0.474,87.2,0.122,0.455,0.385,0.36
71,Adbert Alzolay,640470,ST,1,0.003,82.0,0.0,0.0,0.0,1.0
72,Adrian Houser,605288,CH,144,0.127,84.1,0.167,0.354,0.431,0.419
73,Adrian Houser,605288,CU,98,0.087,79.6,0.061,0.378,0.418,0.75
74,Adrian Houser,605288,FF,190,0.168,93.6,0.084,0.474,0.384,0.37
75,Adrian Houser,605288,SI,503,0.445,92.5,0.054,0.437,0.342,0.532
76,Adrian Houser,605288,SL,196,0.173,83.2,0.097,0.434,0.367,0.333
77,Adrian Morejon,670970,FF,249,0.234,96.9,0.145,0.518,0.333,0.27
78,Adrian Morejon,670970,FS,81,0.076,86.2,0.222,0.469,0.444,1.0
79,Adrian Morejon,670970,SI,383,0.36,97.4,0.081,0.53,0.261,0.7
80,Adrian Morejon,670970,SL,323,0.304,86.0,0.201,0.483,0.365,0.367
81,Adrian Morejon,670970,ST,28,0.026,81.8,0.036,0.321,0.464,0.167
82,Alan Busenitz,641427,CH,5,0.067,85.8,0.0,0.0,0.4,0.333
83,Alan Busenitz,641427,CU,9,0.12,82.0,0.333,0.444,0.444,0.0
84,Alan Busenitz,641427,FC,15,0.2,91.8,0.067,0.267,0.4,0.2
85,Alan Busenitz,641427,FF,16,0.213,94.3,0.0,0.312,0.5,0.667
86,Alan Busenitz,641427,SI,17,0.227,93.3,0.235,0.529,0.235,0.75
87,Alan Busenitz,641427,ST,13,0.173,84.0,0.308,0.538,0.308,0.0
88,Albert Suarez,544150,CH,385,0.172,86.1,0.117,0.39,0.387,0.43
89,Albert Suarez,544150,CU,296,0.132,79.0,0.111,0.358,0.453,0.357
90,Albert Suarez,544150,FC,436,0.195,86.3,0.149,0.454,0.36,0.42
91,Albert Suarez,544150,FF,1116,0.5,94.8,0.12,0.474,0.358,0.293
92,Albert Suarez,544150,PO,1,0.0,90.1,0.0,0.0,1.0,
93,Alec Marsh,679525,CH,216,0.1,86.3,0.093,0.389,0.375,0.412
94,Alec Marsh,679525,CU,355,0.164,82.8,0.121,0.47,0.369,0.368
95,Alec Marsh,679525,FF,799,0.37,94.2,0.101,0.501,0.369,0.327
96,Alec Marsh,679525,SI,299,0.138,93.6,0.047,0.425,0.324,0.493
97,Alec Marsh,679525,SL,386,0.179,86.6,0.15,0.484,0.329,0.361
98,Alec Marsh,679525,ST,106,0.049,86.1,0.245,0.5,0.358,0.4
99,Alek Jacob,689690,CH,71,0.306,74.5,0.197,0.437,0.394,0.333
100,Alek Jacob,689690,FF,49,0.211,87.1,0.184,0.429,0.429,0.143
101,Alek Jacob,689690,SI,79,0.341,86.4,0.038,0.595,0.304,0.375
102,Alek Jacob,689690,ST,33,0.142,72.6,0.121,0.485,0.303,0.143
103,Alek Manoah,666201,CH,58,0.147,87.5,0.19,0.517,0.293,0.364
104,Alek Manoah,666201,FF,109,0.277,93.3,0.138,0.44,0.404,0.353
105,Alek Manoah,666201,SI,107,0.272,93.5,0.084,0.495,0.374,0.357
106,Alek Manoah,666201,SL,120,0.305,81.0,0.15,0.458,0.35,0.348
107,Alex Cobb,502171,CU,32,0.132,83.2,0.125,0.469,0.406,0.25
108,Alex Cobb,502171,FS,106,0.438,89.2,0.113,0.377,0.377,0.577
109,Alex Cobb,502171,SI,104,0.43,93.8,0.019,0.452,0.365,0.737
110,Alex Faedo,656412,CH,200,0.199,89.1,0.13,0.375,0.44,0.622
111,Alex Faedo,656412,FF,354,0.352,94.0,0.127,0.455,0.362,0.2
112,Alex Faedo,656412,SI,54,0.054,93.5,0.037,0.444,0.352,0.455
113,Alex Faedo,656412,SL,399,0.396,83.2,0.193,0.529,0.353,0.468
114,Alex Lange,656638,CH,27,0.072,89.9,0.074,0.296,0.667,0.0
115,Alex Lange,656638,CU,218,0.578,88.1,0.206,0.459,0.417,0.37
116,Alex Lange,656638,FF,51,0.135,96.3,0.039,0.373,0.431,0.6
117,Alex Lange,656638,SI,81,0.215,96.3,0.062,0.506,0.346,0.5
118,Alex Speas,666208,FC,28,0.718,91.9,0.214,0.536,0.393,0.0
119,Alex Speas,666208,FF,8,0.205,98.5,0.0,0.375,0.5,1.0
120,Alex Speas,666208,ST,3,0.077,87.4,0.0,0.0,0.333,0.5
121,Alex Vesia,681911,CH,57,0.051,85.5,0.123,0.351,0.456,0.636
122,Alex Vesia,681911,FF,701,0.632,93.4,0.148,0.526,0.34,0.17
123,Alex Vesia,681911,SL,351,0.317,85.0,0.154,0.473,0.427,0.371
124,Alex Wood,622072,CH,169,0.224,84.5,0.083,0.42,0.337,0.512
125,Alex Wood,622072,SI,349,0.462,90.5,0.095,0.496,0.332,0.3
126,Alex Wood,622072,SL,238,0.315,81.4,0.08,0.391,0.492,0.357
127,Alex Young,622065,CH,124,0.464,85.2,0.25,0.444,0.403,0.632
128,Alex Young,622065,CU,38,0.142,81.1,0.079,0.5,0.395,0.0
129,Alex Young,622065,FF,4,0.015,88.2,0.0,0.25,0.0,0.667
130,Alex Young,622065,SI,101,0.378,90.2,0.05,0.436,0.366,0.5
131,Alexis Diaz,664747,FF,566,0.579,93.9,0.099,0.454,0.42,0.282
132,Alexis Diaz,664747,SL,411,0.421,87.5,0.156,0.47,0.338,0.367
133,Allan Winans,642216,CH,61,0.415,82.8,0.164,0.475,0.279,0.533
134,Allan Winans,642216,FF,23,0.156,90.0,0.0,0.304,0.478,0.2
135,Allan Winans,642216,SI,34,0.231,89.4,0.059,0.382,0.353,0.667
136,Allan Winans,642216,SL,29,0.197,79.1,0.276,0.517,0.345,0.5
137,Amir Garrett,607237,FF,36,0.346,95.6,0.028,0.5,0.444,0.5
138,Amir Garrett,607237,SI,2,0.019,95.0,0.0,0.0,1.0,
139,Amir Garrett,607237,SL,66,0.635,85.1,0.212,0.515,0.394,0.0
140,Amos Willingham,686294,FC,4,0.2,94.0,0.0,0.5,0.0,0.0
141,Amos Willingham,686294,FF,13,0.65,97.7,0.077,0.462,0.462,1.0
142,Amos Willingham,686294,SL,3,0.15,86.3,0.333,0.333,0.333,0.0
143,Andre Pallante,669467,CU,244,0.123,79.5,0.156,0.369,0.48,0.514
144,Andre Pallante,669467,FF,989,0.5,94.5,0.076,0.461,0.35,0.722
145,Andre Pallante,669467,PO,3,0.002,92.3,0.0,0.0,1.0,
146,Andre Pallante,669467,SI,368,0.186,94.8,0.06,0.424,0.383,0.465
147,Andre Pallante,669467,SL,333,0.168,87.5,0.132,0.42,0.393,0.532
148,Andres Munoz,662253,FF,308,0.324,98.4,0.104,0.529,0.328,0.545
149,Andres Munoz,662253,SI,195,0.205,97.5,0.138,0.41,0.482,0.714
150,Andres Munoz,662253,SL,448,0.471,87.6,0.252,0.507,0.357,0.475
151,Andrew Abbott,671096,CH,381,0.163,84.8,0.126,0.396,0.415,0.431
152,Andrew Abbott,671096,CU,270,0.116,80.8,0.063,0.444,0.396,0.302
153,Andrew Abbott,671096,FF,1249,0.535,92.8,0.09,0.48,0.349,0.39
154,Andrew Abbott,671096,SL,5,0.002,85.1,0.0,0.4,0.4,0.0
155,Andrew Abbott,671096,ST,428,0.183,82.9,0.171,0.465,0.327,0.202
156,Andrew Chafin,605177,FF,161,0.166,91.7,0.081,0.472,0.373,0.28
157,Andrew Chafin,605177,SI,363,0.375,91.7,0.066,0.46,0.347,0.471
158,Andrew Chafin,605177,SL,443,0.458,82.1,0.264,0.424,0.465,0.265
159,Andrew Heaney,571760,CH,462,0.169,83.7,0.143,0.39,0.348,0.463
160,Andrew Heaney,571760,CU,99,0.036,75.6,0.061,0.556,0.354,0.333
161,Andrew Heaney,571760,FC,3,0.001,86.6,0.0,0.0,0.667,1.0
162,Andrew Heaney,571760,FF,1368,0.501,91.5,0.099,0.508,0.345,0.249
163,Andrew Heaney,571760,SI,38,0.014,92.2,0.053,0.368,0.421,0.5
164,Andrew Heaney,571760,SL,760,0.278,82.5,0.201,0.48,0.334,0.362
165,Andrew Kittredge,552640,FC,6,0.006,88.2,0.0,0.167,0.5,0.0
166,Andrew Kittredge,552640,FF,128,0.124,94.0,0.117,0.477,0.297,0.241
167,Andrew Kittredge,552640,PO,1,0.001,94.3,0.0,0.0,1.0,
168,Andrew Kittredge,552640,SI,386,0.375,94.7,0.062,0.443,0.332,0.529
169,Andrew Kittredge,552640,SL,508,0.494,88.1,0.224,0.549,0.289,0.463
170,Andrew Knizner,668800,EP,35,0.972,47.3,0.0,0.2,0.543,0.444
171,Andrew Knizner,668800,FF,1,0.028,67.7,0.0,0.0,1.0,
172,Andrew Nardi,677053,CH,7,0.008,91.4,0.0,0.286,0.286,0.667
173,Andrew Nardi,677053,FF,551,0.608,94.0,0.147,0.505,0.365,0.319
174,Andrew Nardi,677053,SL,348,0.384,82.9,0.187,0.543,0.325,0.304
175,Andrew Saalfrank,685314,CU,7,0.269,81.5,0.143,0.143,0.857,
176,Andrew Saalfrank,685314,SI,19,0.731,90.0,0.053,0.316,0.474,0.25
177,Andrew Walters,689958,FF,83,0.629,95.9,0.181,0.482,0.337,0.2
178,Andrew Walters,689958,SL,49,0.371,85.8,0.184,0.469,0.408,0.333
179,Andrew Wantz,681806,FC,8,0.229,90.4,0.25,0.625,0.375,
180,Andrew Wantz,681806,FF,7,0.2,94.7,0.0,0.286,0.714,
181,Andrew Wantz,681806,SI,10,0.286,93.8,0.2,0.7,0.2,0.0
182,Andrew Wantz,681806,ST,10,0.286,83.9,0.1,0.5,0.4,0.0
183,Angel Chivilli,683409,CH,205,0.4,87.8,0.346,0.517,0.317,0.529
184,Angel Chivilli,683409,PO,1,0.002,91.9,0.0,0.0,1.0,
185,Angel Chivilli,683409,SI,213,0.415,96.1,0.042,0.423,0.362,0.457
186,Angel Chivilli,683409,SL,94,0.183,87.4,0.223,0.479,0.372,0.5
187,Angel Zerpa,672582,CH,98,0.103,88.6,0.112,0.327,0.52,0.6
188,Angel Zerpa,672582,CU,3,0.003,82.2,0.0,0.0,1.0,
189,Angel Zerpa,672582,FF,191,0.201,95.8,0.052,0.387,0.455,0.367
190,Angel Zerpa,672582,SI,412,0.433,96.5,0.056,0.519,0.267,0.761
191,Angel Zerpa,672582,SL,247,0.26,86.2,0.089,0.462,0.393,0.361
192,Anthony Banda,607455,CH,96,0.124,90.0,0.208,0.469,0.375,0.467
193,Anthony Banda,607455,FC,1,0.001,83.2,0.0,0.0,1.0,
194,Anthony Banda,607455,FF,272,0.351,96.1,0.118,0.467,0.338,0.302
195,Anthony Banda,607455,SI,187,0.242,96.0,0.059,0.465,0.299,0.591
196,Anthony Banda,607455,SL,218,0.282,85.8,0.266,0.514,0.362,0.556
197,Anthony Bender,669622,CH,37,0.039,89.5,0.135,0.324,0.486,0.429
198,Anthony Bender,669622,FF,39,0.041,94.6,0.051,0.385,0.487,0.4
199,Anthony Bender,669622,SI,431,0.452,95.5,0.046,0.462,0.355,0.658
200,Anthony Bender,669622,ST,447,0.469,84.9,0.143,0.544,0.331,0.339
201,Anthony Gose,543238,FF,44,0.557,95.7,0.091,0.5,0.341,0.571
202,Anthony Gose,543238,SL,35,0.443,86.9,0.114,0.4,0.314,0.4
203,Anthony Maldonado,687424,FC,11,0.037,91.1,0.182,0.545,0.455,
204,Anthony Maldonado,687424,SI,102,0.343,93.0,0.039,0.402,0.373,0.13
205,Anthony Maldonado,687424,SL,184,0.62,85.2,0.201,0.418,0.359,0.488
206,Anthony Misiewicz,664948,CU,12,0.4,77.9,0.25,0.5,0.417,0.0
207,Anthony Misiewicz,664948,FC,16,0.533,88.8,0.125,0.375,0.438,0.333
208,Anthony Misiewicz,664948,FF,2,0.067,93.9,0.0,0.5,0.5,
209,Anthony Molina,683627,CH,235,0.224,85.3,0.119,0.353,0.481,0.462
210,Anthony Molina,683627,CU,72,0.069,82.9,0.153,0.389,0.431,0.462
211,Anthony Molina,683627,FF,506,0.483,94.8,0.073,0.488,0.33,0.37
212,Anthony Molina,683627,SL,235,0.224,88.7,0.077,0.447,0.319,0.436
213,Anthony Veneziano,685107,CH,15,0.062,86.6,0.133,0.467,0.467,0.0
214,Anthony Veneziano,685107,FF,114,0.471,94.8,0.123,0.482,0.316,0.348
215,Anthony Veneziano,685107,SL,57,0.236,86.8,0.193,0.509,0.386,0.5
216,Anthony Veneziano,685107,ST,56,0.231,82.2,0.161,0.536,0.286,0.3
217,Antonio Senzatela,622608,CH,26,0.119,87.1,0.038,0.192,0.692,1.0
218,Antonio Senzatela,622608,CU,15,0.069,79.7,0.067,0.4,0.533,0.0
219,Antonio Senzatela,622608,FF,127,0.583,94.7,0.079,0.449,0.37,0.348
220,Antonio Senzatela,622608,SI,1,0.005,94.8,0.0,0.0,0.0,1.0
221,Antonio Senzatela,622608,SL,49,0.225,86.6,0.082,0.408,0.367,0.364
222,Aroldis Chapman,547973,FF,386,0.342,97.8,0.109,0.523,0.37,0.366
223,Aroldis Chapman,547973,FS,135,0.12,91.6,0.237,0.496,0.407,0.769
224,Aroldis Chapman,547973,SI,307,0.272,99.8,0.176,0.524,0.345,0.45
225,Aroldis Chapman,547973,SL,300,0.266,87.0,0.113,0.52,0.373,0.406
226,Austin Adams,613534,FF,192,0.239,93.4,0.089,0.479,0.422,0.263
227,Austin Adams,613534,SI,19,0.024,93.4,0.0,0.211,0.632,0.667
228,Austin Adams,613534,SL,594,0.738,87.7,0.17,0.476,0.389,0.4
229,Austin Davis,656354,FC,54,0.38,88.6,0.093,0.444,0.407,0.25
230,Austin Davis,656354,SI,54,0.38,92.3,0.019,0.389,0.444,0.889
231,Austin Davis,656354,ST,34,0.239,80.2,0.088,0.471,0.441,0.0
232,Austin Gomber,596295,CH,538,0.205,81.1,0.139,0.409,0.366,0.413
233,Austin Gomber,596295,CU,587,0.224,77.6,0.14,0.462,0.319,0.411
234,Austin Gomber,596295,FF,1057,0.403,90.4,0.041,0.452,0.365,0.321
235,Austin Gomber,596295,PO,1,0.0,89.7,0.0,0.0,1.0,
236,Austin Gomber,596295,SI,2,0.001,90.2,0.0,0.0,0.0,0.0
237,Austin Gomber,596295,SL,437,0.167,83.8,0.119,0.492,0.288,0.448
238,Austin Hedges,595978,EP,6,0.3,55.6,0.0,0.167,0.667,0.0
239,Austin Hedges,595978,FF,14,0.7,69.0,0.0,0.357,0.357,0.5
240,Austin Kitchen,685116,CH,28,0.177,83.4,0.107,0.357,0.464,0.8
241,Austin Kitchen,685116,CU,18,0.114,73.6,0.0,0.556,0.333,1.0
242,Austin Kitchen,685116,FF,22,0.139,90.7,0.045,0.364,0.5,0.667
243,Austin Kitchen,685116,SI,54,0.342,90.7,0.037,0.481,0.204,0.588
244,Austin Kitchen,685116,ST,36,0.228,79.2,0.028,0.361,0.444,0.571
245,Austin Pruitt,643493,CH,10,0.128,87.0,0.0,0.2,0.4,0.5
246,Austin Pruitt,643493,CU,8,0.103,80.9,0.0,0.5,0.25,0.0
247,Austin Pruitt,643493,FF,21,0.269,91.6,0.095,0.381,0.429,0.25
248,Austin Pruitt,643493,SI,12,0.154,91.9,0.0,0.667,0.25,0.0
249,Austin Pruitt,643493,SL,27,0.346,88.4,0.0,0.111,0.556,0.222
250,Austin Voth,608723,CU,184,0.189,75.3,0.228,0.418,0.429,0.321
251,Austin Voth,608723,FC,329,0.338,89.0,0.149,0.502,0.307,0.381
252,Austin Voth,608723,FF,231,0.237,93.6,0.117,0.498,0.342,0.378
253,Austin Voth,608723,ST,230,0.236,80.8,0.135,0.417,0.417,0.368
254,Austin Warren,681810,FC,22,0.127,89.1,0.091,0.409,0.409,0.75
255,Austin Warren,681810,FF,35,0.202,94.0,0.114,0.543,0.429,0.0
256,Austin Warren,681810,SI,48,0.277,93.8,0.062,0.5,0.333,0.5
257,Austin Warren,681810,SL,68,0.393,83.3,0.103,0.456,0.294,0.529
258,Bailey Falter,663559,CU,324,0.152,77.7,0.071,0.454,0.389,0.314
259,Bailey Falter,663559,FF,1048,0.49,91.9,0.086,0.462,0.318,0.346
260,Bailey Falter,663559,FS,12,0.006,86.9,0.083,0.5,0.25,0.667
261,Bailey Falter,663559,PO,1,0.0,90.9,0.0,0.0,1.0,
262,Bailey Falter,663559,SI,291,0.136,92.0,0.086,0.454,0.265,0.402
263,Bailey Falter,663559,SL,462,0.216,86.0,0.147,0.429,0.403,0.462
264,Bailey Horn,690544,CU,19,0.063,77.6,0.316,0.579,0.316,0.0
265,Bailey Horn,690544,FC,30,0.099,88.1,0.067,0.4,0.433,0.2
266,Bailey Horn,690544,FF,72,0.238,95.0,0.083,0.431,0.375,0.5
267,Bailey Horn,690544,ST,182,0.601,82.2,0.093,0.423,0.335,0.523
268,Bailey Ober,641927,CH,792,0.294,83.4,0.234,0.521,0.313,0.382
269,Bailey Ober,641927,CU,31,0.011,76.0,0.097,0.548,0.323,0.5
270,Bailey Ober,641927,FC,526,0.195,86.2,0.122,0.471,0.325,0.411
271,Bailey Ober,641927,FF,1028,0.381,91.7,0.112,0.522,0.304,0.264
272,Bailey Ober,641927,SL,319,0.118,80.3,0.132,0.429,0.417,0.367
273,Beau Brieske,689225,CH,305,0.265,88.4,0.19,0.459,0.338,0.387
274,Beau Brieske,689225,FF,465,0.404,95.9,0.101,0.54,0.344,0.389
275,Beau Brieske,689225,SI,183,0.159,95.5,0.055,0.47,0.295,0.465
276,Beau Brieske,689225,SL,199,0.173,86.1,0.095,0.377,0.513,0.227
277,Ben Brown,676962,CH,14,0.016,90.6,0.143,0.357,0.357,0.5
278,Ben Brown,676962,CU,303,0.357,86.5,0.261,0.502,0.36,0.429
279,Ben Brown,676962,FF,532,0.627,96.4,0.081,0.489,0.338,0.348
280,Ben Casparius,676508,CU,18,0.115,79.8,0.111,0.5,0.5,
281,Ben Casparius,676508,FC,6,0.038,91.0,0.167,0.667,0.167,1.0
282,Ben Casparius,676508,FF,76,0.487,95.5,0.171,0.487,0.355,0.0
283,Ben Casparius,676508,SL,56,0.359,84.3,0.179,0.571,0.286,0.5
284,Ben Heller,621294,CH,55,0.216,84.1,0.273,0.564,0.364,0.75
285,Ben Heller,621294,FC,53,0.208,86.9,0.17,0.434,0.396,0.222
286,Ben Heller,621294,FF,36,0.141,96.3,0.028,0.333,0.5,0.333
287,Ben Heller,621294,SI,58,0.227,95.2,0.052,0.466,0.293,0.357
288,Ben Heller,621294,SL,42,0.165,85.2,0.095,0.452,0.452,0.5
289,Ben Heller,621294,ST,11,0.043,76.9,0.0,0.182,0.636,1.0
290,Ben Joyce,690829,CH,21,0.039,92.1,0.19,0.286,0.524,0.75
291,Ben Joyce,690829,FF,247,0.457,102.1,0.17,0.526,0.308,0.415
292,Ben Joyce,690829,SI,191,0.353,97.0,0.12,0.461,0.361,0.824
293,Ben Joyce,690829,SL,82,0.152,86.2,0.11,0.427,0.427,0.5
294,Ben Lively,594902,CH,218,0.091,83.9,0.092,0.353,0.376,0.492
295,Ben Lively,594902,CU,211,0.088,76.9,0.095,0.431,0.332,0.44
296,Ben Lively,594902,FF,756,0.314,89.9,0.065,0.484,0.372,0.385
297,Ben Lively,594902,SI,697,0.29,90.4,0.067,0.505,0.291,0.479
298,Ben Lively,594902,SL,117,0.049,80.7,0.222,0.53,0.342,0.4
299,Ben Lively,594902,ST,407,0.169,79.0,0.113,0.408,0.383,0.341
300,Ben Rortvedt,666163,CH,5,0.139,60.7,0.0,0.4,0.4,0.0
301,Ben Rortvedt,666163,EP,10,0.278,40.9,0.0,0.0,0.6,0.75
302,Ben Rortvedt,666163,FF,21,0.583,81.5,0.095,0.333,0.524,0.667
303,Blair Henley,668874,CH,2,0.051,83.4,0.0,0.0,1.0,
304,Blair Henley,668874,CU,9,0.231,80.0,0.0,0.333,0.444,0.0
305,Blair Henley,668874,FC,1,0.026,88.5,0.0,0.0,1.0,
306,Blair Henley,668874,FF,15,0.385,92.0,0.0,0.467,0.467,0.0
307,Blair Henley,668874,SI,7,0.179,90.7,0.143,0.143,0.857,
308,Blair Henley,668874,ST,5,0.128,82.0,0.0,0.4,0.2,1.0
309,Blake Snell,605483,CH,311,0.175,85.5,0.254,0.492,0.341,0.596
310,Blake Snell,605483,CU,462,0.261,81.1,0.236,0.504,0.374,0.375
311,Blake Snell,605483,FF,822,0.464,95.9,0.106,0.519,0.355,0.32
312,Blake Snell,605483,SL,178,0.1,88.7,0.185,0.388,0.517,0.706
313,Blake Treinen,595014,FC,119,0.161,90.8,0.118,0.605,0.294,0.083
314,Blake Treinen,595014,FF,82,0.111,94.3,0.061,0.488,0.39,0.1
315,Blake Treinen,595014,SI,252,0.342,94.6,0.071,0.472,0.31,0.618
316,Blake Treinen,595014,ST,284,0.385,83.9,0.218,0.507,0.359,0.395
317,Blake Walston,686796,CH,56,0.163,86.1,0.089,0.339,0.536,0.286
318,Blake Walston,686796,CU,46,0.134,77.3,0.109,0.478,0.413,0.8
319,Blake Walston,686796,FC,63,0.184,87.5,0.048,0.54,0.302,0.4
320,Blake Walston,686796,FF,111,0.324,91.5,0.099,0.486,0.378,0.133
321,Blake Walston,686796,SI,13,0.038,89.1,0.0,0.231,0.538,0.333
322,Blake Walston,686796,ST,54,0.157,82.2,0.185,0.444,0.333,0.417
323,Bobby Miller,676272,CH,210,0.199,86.4,0.162,0.348,0.538,0.583
324,Bobby Miller,676272,CU,200,0.19,79.8,0.11,0.51,0.385,0.571
325,Bobby Miller,676272,FF,389,0.369,97.6,0.09,0.47,0.311,0.388
326,Bobby Miller,676272,SI,153,0.145,97.3,0.085,0.471,0.34,0.483
327,Bobby Miller,676272,SL,101,0.096,88.6,0.109,0.327,0.525,0.333
328,Bowden Francis,670102,CU,283,0.182,73.5,0.092,0.428,0.42,0.419
329,Bowden Francis,670102,FF,800,0.513,92.9,0.11,0.548,0.244,0.234
