,player_name,pitcher,pitch_type,PC,%,Velo,SwStr%,Strike%,Ball%,GB%
1979,Shota Imanaga,684007,SL,3,0.006,81.3,0.333,0.333,0.667,
1980,Shota Imanaga,684007,ST,59,0.113,80.3,0.169,0.441,0.39,0.1
1981,Simeon Woods Richardson,680573,CH,53,0.121,82.9,0.094,0.302,0.509,0.2
1982,Simeon Woods Richardson,680573,CU,59,0.135,77.4,0.051,0.424,0.458,0.571
1983,Simeon Woods Richardson,680573,FF,209,0.477,93.0,0.163,0.517,0.316,0.229
1984,Simeon Woods Richardson,680573,SL,117,0.267,85.7,0.085,0.487,0.333,0.238
1985,Sonny Gray,543243,CH,33,0.063,86.4,0.091,0.364,0.576,0.0
1986,Sonny Gray,543243,CU,90,0.173,80.0,0.178,0.5,0.333,0.533
1987,Sonny Gray,543243,FC,62,0.119,87.9,0.129,0.403,0.371,0.357
1988,Sonny Gray,543243,FF,91,0.175,91.6,0.121,0.527,0.308,0.267
1989,Sonny Gray,543243,SI,123,0.236,92.0,0.065,0.528,0.276,0.208
1990,Sonny Gray,543243,ST,122,0.234,84.7,0.172,0.41,0.385,0.36
1991,Spencer Arrighetti,681293,CH,17,0.108,84.8,0.176,0.353,0.529,0.0
1992,Spencer Arrighetti,681293,CU,27,0.172,78.0,0.074,0.37,0.519,0.333
1993,Spencer Arrighetti,681293,FC,30,0.191,88.1,0.2,0.467,0.367,0.4
1994,Spencer Arrighetti,681293,FF,63,0.401,93.7,0.175,0.492,0.286,0.214
1995,Spencer Arrighetti,681293,SI,2,0.013,93.2,0.0,0.5,0.5,
1996,Spencer Arrighetti,681293,ST,18,0.115,80.0,0.167,0.333,0.611,1.0
1997,Spencer Bivens,702352,CH,30,0.156,88.0,0.233,0.433,0.4,0.2
1998,Spencer Bivens,702352,FC,64,0.333,90.0,0.125,0.469,0.359,0.636
1999,Spencer Bivens,702352,SI,76,0.396,93.6,0.026,0.513,0.342,0.545
2000,Spencer Bivens,702352,SL,2,0.01,87.8,0.0,0.5,0.0,1.0
2001,Spencer Bivens,702352,ST,5,0.026,82.4,0.0,0.2,0.8,
2002,Spencer Bivens,702352,SV,15,0.078,79.9,0.267,0.6,0.2,1.0
2003,Spencer Schwellenbach,680885,CU,64,0.119,80.6,0.109,0.469,0.391,0.556
2004,Spencer Schwellenbach,680885,FC,53,0.099,93.6,0.075,0.472,0.34,0.3
2005,Spencer Schwellenbach,680885,FF,169,0.315,96.7,0.148,0.538,0.278,0.29
2006,Spencer Schwellenbach,680885,FS,79,0.147,84.6,0.228,0.418,0.38,0.562
2007,Spencer Schwellenbach,680885,SI,66,0.123,95.4,0.121,0.439,0.273,0.789
2008,Spencer Schwellenbach,680885,SL,105,0.196,87.1,0.181,0.467,0.295,0.56
2009,Spencer Strider,675911,CH,6,0.062,84.9,0.167,0.167,0.667,0.0
2010,Spencer Strider,675911,CU,4,0.041,80.1,0.0,0.0,0.75,0.0
2011,Spencer Strider,675911,FF,58,0.598,95.4,0.086,0.517,0.328,0.333
2012,Spencer Strider,675911,SL,29,0.299,84.1,0.241,0.448,0.448,0.0
2013,Steven Cruz,674444,FC,12,0.136,93.3,0.083,0.417,0.583,
2014,Steven Cruz,674444,FF,43,0.489,97.6,0.116,0.535,0.349,0.6
2015,Steven Cruz,674444,SL,33,0.375,89.1,0.152,0.455,0.242,0.7
2016,Steven Matz,571927,CH,63,0.21,83.6,0.048,0.317,0.444,0.333
2017,Steven Matz,571927,CU,41,0.137,78.9,0.049,0.366,0.415,0.333
2018,Steven Matz,571927,SI,190,0.633,93.9,0.1,0.532,0.274,0.541
2019,Steven Matz,571927,SL,6,0.02,87.6,0.0,0.333,0.667,
2020,Steven Okert,595345,FF,89,0.511,92.1,0.157,0.483,0.326,0.353
2021,Steven Okert,595345,SL,85,0.489,80.3,0.271,0.529,0.329,0.0
2022,Steven Wilson,621051,CH,14,0.165,84.7,0.214,0.429,0.5,1.0
2023,Steven Wilson,621051,FF,22,0.259,93.6,0.182,0.364,0.545,0.0
2024,Steven Wilson,621051,ST,49,0.576,82.2,0.143,0.429,0.449,0.0
2025,T.J. McFarland,519008,CH,10,0.082,80.8,0.1,0.5,0.2,0.667
2026,T.J. McFarland,519008,FF,3,0.025,87.3,0.0,0.333,0.667,
2027,T.J. McFarland,519008,SI,61,0.5,87.8,0.066,0.344,0.41,0.467
2028,T.J. McFarland,519008,ST,48,0.393,78.1,0.083,0.479,0.292,0.545
2029,Taijuan Walker,592836,CU,28,0.068,75.4,0.143,0.357,0.464,0.2
2030,Taijuan Walker,592836,FC,103,0.252,86.6,0.097,0.583,0.291,0.308
2031,Taijuan Walker,592836,FF,53,0.13,92.2,0.057,0.434,0.472,0.0
2032,Taijuan Walker,592836,FS,98,0.24,87.2,0.071,0.286,0.52,0.684
2033,Taijuan Walker,592836,SI,73,0.178,92.0,0.096,0.493,0.384,0.444
2034,Taijuan Walker,592836,SL,54,0.132,84.2,0.111,0.352,0.333,0.353
2035,Taj Bradley,671737,CU,68,0.152,81.8,0.088,0.471,0.456,0.4
2036,Taj Bradley,671737,FC,100,0.224,89.8,0.13,0.4,0.39,0.429
2037,Taj Bradley,671737,FF,178,0.399,96.7,0.112,0.427,0.371,0.306
2038,Taj Bradley,671737,FS,100,0.224,91.9,0.12,0.46,0.36,0.556
2039,Tanner Banks,621383,CH,21,0.104,81.6,0.095,0.19,0.667,0.333
2040,Tanner Banks,621383,FF,50,0.249,91.8,0.1,0.5,0.32,0.333
2041,Tanner Banks,621383,SI,20,0.1,91.7,0.05,0.4,0.55,1.0
2042,Tanner Banks,621383,SL,66,0.328,86.7,0.167,0.591,0.258,0.5
2043,Tanner Banks,621383,ST,44,0.219,80.5,0.136,0.364,0.432,0.444
2044,Tanner Bibee,676440,CH,67,0.141,81.5,0.119,0.537,0.328,0.333
2045,Tanner Bibee,676440,CU,7,0.015,80.3,0.0,0.143,0.571,1.0
2046,Tanner Bibee,676440,FC,91,0.192,85.7,0.143,0.484,0.407,0.4
2047,Tanner Bibee,676440,FF,178,0.376,94.4,0.062,0.433,0.404,0.379
2048,Tanner Bibee,676440,SI,62,0.131,93.7,0.065,0.484,0.274,0.667
2049,Tanner Bibee,676440,ST,69,0.146,82.5,0.116,0.42,0.42,0.545
2050,Tanner Houck,656557,FF,33,0.065,94.8,0.061,0.242,0.667,0.0
2051,Tanner Houck,656557,FS,111,0.22,89.3,0.099,0.342,0.432,0.64
2052,Tanner Houck,656557,SI,181,0.358,93.9,0.077,0.497,0.276,0.512
2053,Tanner Houck,656557,ST,180,0.356,83.2,0.133,0.444,0.406,0.444
2054,Tanner Scott,656945,FF,109,0.606,95.9,0.092,0.514,0.22,0.31
2055,Tanner Scott,656945,SL,71,0.394,87.6,0.239,0.62,0.254,0.667
2056,Tarik Skubal,669373,CH,174,0.326,88.1,0.264,0.506,0.322,0.433
2057,Tarik Skubal,669373,CU,11,0.021,79.9,0.091,0.455,0.545,
2058,Tarik Skubal,669373,FF,157,0.295,97.3,0.178,0.554,0.28,0.269
2059,Tarik Skubal,669373,SI,115,0.216,97.3,0.104,0.504,0.278,0.44
2060,Tarik Skubal,669373,SL,76,0.143,89.7,0.066,0.526,0.316,0.333
2061,Tayler Saucedo,642048,CH,21,0.25,84.7,0.333,0.429,0.286,0.167
2062,Tayler Saucedo,642048,FF,3,0.036,90.7,0.0,0.333,0.667,
2063,Tayler Saucedo,642048,SI,39,0.464,89.9,0.0,0.333,0.462,0.5
2064,Tayler Saucedo,642048,SL,7,0.083,81.2,0.286,0.571,0.286,0.0
2065,Tayler Saucedo,642048,ST,14,0.167,79.7,0.071,0.357,0.571,1.0
2066,Tayler Scott,605463,FF,93,0.511,92.2,0.129,0.462,0.398,0.462
2067,Tayler Scott,605463,FS,49,0.269,84.8,0.122,0.388,0.408,0.5
2068,Tayler Scott,605463,SI,4,0.022,92.6,0.0,0.25,0.25,0.5
2069,Tayler Scott,605463,SL,36,0.198,82.9,0.056,0.361,0.444,0.286
2070,Taylor Rogers,573124,SI,76,0.524,92.5,0.053,0.355,0.447,0.467
2071,Taylor Rogers,573124,ST,69,0.476,78.2,0.188,0.507,0.333,0.455
2072,Thomas Harrington,802419,FC,10,0.067,87.3,0.0,0.6,0.4,
2073,Thomas Harrington,802419,FF,65,0.433,91.9,0.108,0.477,0.292,0.4
2074,Thomas Harrington,802419,FS,39,0.26,83.7,0.154,0.41,0.436,0.833
2075,Thomas Harrington,802419,ST,36,0.24,81.0,0.139,0.333,0.5,0.333
2076,Tim Herrin,682120,CU,60,0.382,81.7,0.183,0.517,0.433,0.333
2077,Tim Herrin,682120,FF,48,0.306,94.6,0.042,0.542,0.312,0.571
2078,Tim Herrin,682120,SI,19,0.121,93.4,0.105,0.474,0.368,0.667
2079,Tim Herrin,682120,SL,30,0.191,87.6,0.133,0.367,0.367,0.25
2080,Tim Hill,657612,FC,1,0.006,86.2,0.0,0.0,1.0,
2081,Tim Hill,657612,FF,25,0.156,89.6,0.24,0.52,0.4,0.5
2082,Tim Hill,657612,SI,130,0.812,88.2,0.069,0.438,0.277,0.865
2083,Tim Hill,657612,SL,4,0.025,84.0,0.25,0.5,0.5,
2084,Tim Mayza,641835,FF,4,0.025,93.8,0.0,0.75,0.25,
2085,Tim Mayza,641835,SI,112,0.691,93.8,0.116,0.518,0.321,0.5
2086,Tim Mayza,641835,SL,46,0.284,86.9,0.13,0.413,0.326,0.333
2087,Tobias Myers,668964,CH,6,0.073,80.2,0.333,0.5,0.333,0.0
2088,Tobias Myers,668964,FC,12,0.146,88.2,0.0,0.25,0.75,
2089,Tobias Myers,668964,FF,40,0.488,92.8,0.05,0.425,0.375,0.375
2090,Tobias Myers,668964,SL,24,0.293,84.7,0.125,0.417,0.375,0.4
2091,Tommy Kahnle,592454,CH,121,0.84,86.2,0.116,0.471,0.314,0.654
2092,Tommy Kahnle,592454,FF,21,0.146,93.4,0.095,0.571,0.381,0.0
2093,Tommy Kahnle,592454,SI,1,0.007,90.6,0.0,0.0,1.0,
2094,Tommy Kahnle,592454,SL,1,0.007,86.7,0.0,0.0,1.0,
2095,Tomoyuki Sugano,608372,CU,54,0.13,77.5,0.037,0.463,0.389,0.375
2096,Tomoyuki Sugano,608372,FC,66,0.159,87.2,0.015,0.348,0.424,0.467
2097,Tomoyuki Sugano,608372,FF,65,0.156,92.1,0.123,0.477,0.338,0.417
2098,Tomoyuki Sugano,608372,FS,103,0.248,86.8,0.097,0.33,0.388,0.552
2099,Tomoyuki Sugano,608372,SI,56,0.135,92.0,0.036,0.393,0.321,0.312
2100,Tomoyuki Sugano,608372,ST,72,0.173,82.3,0.097,0.375,0.375,0.556
2101,Tony Santillan,663574,FF,132,0.663,96.0,0.091,0.424,0.356,0.276
2102,Tony Santillan,663574,SL,67,0.337,86.0,0.134,0.493,0.343,0.182
2103,Trent Thornton,663423,CH,6,0.032,87.3,0.167,0.5,0.167,0.5
2104,Trent Thornton,663423,CU,26,0.141,81.0,0.077,0.577,0.346,0.5
2105,Trent Thornton,663423,FC,22,0.119,90.0,0.182,0.591,0.227,0.75
2106,Trent Thornton,663423,FF,64,0.346,94.4,0.078,0.469,0.406,0.5
2107,Trent Thornton,663423,SI,9,0.049,94.2,0.111,0.444,0.111,0.5
2108,Trent Thornton,663423,SL,22,0.119,88.1,0.045,0.182,0.409,0.333
2109,Trent Thornton,663423,ST,36,0.195,80.4,0.194,0.5,0.306,0.429
2110,Trevor Megill,656730,CU,34,0.296,86.3,0.265,0.441,0.412,0.6
2111,Trevor Megill,656730,FF,81,0.704,97.8,0.086,0.494,0.333,0.143
2112,Trevor Williams,592866,CH,70,0.156,81.3,0.157,0.257,0.671,0.6
2113,Trevor Williams,592866,FF,140,0.311,87.3,0.071,0.493,0.221,0.4
2114,Trevor Williams,592866,SI,59,0.131,86.7,0.034,0.475,0.39,0.5
2115,Trevor Williams,592866,SL,51,0.113,80.4,0.0,0.353,0.392,0.462
2116,Trevor Williams,592866,ST,130,0.289,76.5,0.154,0.446,0.423,0.294
2117,Triston McKenzie,663474,CU,16,0.13,79.5,0.125,0.188,0.75,0.0
2118,Triston McKenzie,663474,FF,99,0.805,93.7,0.091,0.414,0.424,0.25
2119,Triston McKenzie,663474,SL,8,0.065,86.0,0.0,0.125,0.625,0.0
2120,Troy Taylor,700187,FF,18,0.667,96.4,0.0,0.444,0.389,0.333
2121,Troy Taylor,700187,ST,9,0.333,84.1,0.111,0.222,0.444,0.333
2122,Tyler Alexander,641302,CH,50,0.13,82.5,0.12,0.34,0.54,0.833
2123,Tyler Alexander,641302,FC,119,0.31,86.0,0.084,0.445,0.42,0.312
2124,Tyler Alexander,641302,FF,110,0.286,90.0,0.091,0.555,0.255,0.238
2125,Tyler Alexander,641302,SI,66,0.172,89.6,0.015,0.53,0.318,0.2
2126,Tyler Alexander,641302,ST,39,0.102,79.3,0.154,0.462,0.282,0.3
2127,Tyler Anderson,542881,CH,155,0.343,77.8,0.219,0.503,0.342,0.417
2128,Tyler Anderson,542881,CU,3,0.007,69.3,0.0,0.333,0.667,
2129,Tyler Anderson,542881,FC,89,0.197,84.1,0.034,0.315,0.539,0.308
2130,Tyler Anderson,542881,FF,192,0.425,88.7,0.104,0.484,0.318,0.237
2131,Tyler Anderson,542881,SI,3,0.007,88.6,0.0,0.333,0.333,0.0
2132,Tyler Anderson,542881,SL,10,0.022,77.7,0.2,0.8,0.1,0.0
2133,Tyler Ferguson,621053,CH,19,0.101,86.9,0.158,0.211,0.737,1.0
2134,Tyler Ferguson,621053,FC,24,0.128,90.1,0.125,0.5,0.375,0.333
2135,Tyler Ferguson,621053,FF,73,0.388,94.5,0.151,0.521,0.288,0.357
2136,Tyler Ferguson,621053,SI,22,0.117,93.8,0.136,0.364,0.455,0.75
2137,Tyler Ferguson,621053,ST,50,0.266,82.8,0.06,0.36,0.48,0.375
2138,Tyler Gilbert,656457,CU,5,0.038,79.6,0.2,0.2,0.6,0.0
2139,Tyler Gilbert,656457,FC,39,0.298,86.7,0.231,0.615,0.308,0.333
2140,Tyler Gilbert,656457,FF,7,0.053,89.4,0.143,0.714,0.143,0.0
2141,Tyler Gilbert,656457,FS,15,0.115,81.4,0.067,0.4,0.467,0.5
2142,Tyler Gilbert,656457,SI,42,0.321,89.4,0.048,0.452,0.405,0.333
2143,Tyler Gilbert,656457,ST,23,0.176,80.7,0.174,0.435,0.435,0.333
2144,Tyler Glasnow,607192,CU,68,0.222,81.8,0.176,0.397,0.456,0.4
2145,Tyler Glasnow,607192,FF,147,0.48,95.2,0.068,0.476,0.381,0.286
2146,Tyler Glasnow,607192,SI,33,0.108,95.2,0.03,0.455,0.455,0.0
2147,Tyler Glasnow,607192,SL,58,0.19,89.8,0.155,0.345,0.517,0.5
2148,Tyler Holton,663947,CH,34,0.159,84.0,0.118,0.265,0.529,0.429
2149,Tyler Holton,663947,CU,3,0.014,79.7,0.333,0.333,0.667,
2150,Tyler Holton,663947,FC,76,0.355,88.3,0.066,0.592,0.25,0.5
2151,Tyler Holton,663947,FF,22,0.103,91.0,0.182,0.545,0.409,1.0
2152,Tyler Holton,663947,SI,41,0.192,90.9,0.049,0.341,0.415,0.2
2153,Tyler Holton,663947,ST,38,0.178,80.3,0.237,0.474,0.447,1.0
2154,Tyler Kinley,641755,CH,5,0.02,87.8,0.0,0.4,0.6,
2155,Tyler Kinley,641755,CU,38,0.15,82.7,0.158,0.289,0.632,0.333
2156,Tyler Kinley,641755,FF,75,0.295,94.7,0.053,0.52,0.36,0.556
2157,Tyler Kinley,641755,SL,136,0.535,86.8,0.14,0.507,0.338,0.381
2158,Tyler Mahle,641816,FC,63,0.124,84.8,0.159,0.54,0.27,0.333
2159,Tyler Mahle,641816,FF,263,0.517,92.0,0.133,0.475,0.407,0.323
2160,Tyler Mahle,641816,FS,134,0.263,83.8,0.097,0.47,0.284,0.576
2161,Tyler Mahle,641816,SL,49,0.096,82.9,0.041,0.408,0.449,0.429
2162,Tyler Matzek,554431,FF,10,0.625,94.3,0.0,0.3,0.4,0.0
2163,Tyler Matzek,554431,SI,2,0.125,95.2,0.0,0.5,0.5,
2164,Tyler Matzek,554431,SL,4,0.25,84.0,0.25,0.5,0.25,0.0
2165,Tyler Phillips,663969,CH,9,0.039,87.3,0.0,0.111,0.667,0.5
2166,Tyler Phillips,663969,CU,48,0.211,84.6,0.167,0.5,0.292,0.5
2167,Tyler Phillips,663969,FF,27,0.118,94.3,0.037,0.667,0.296,0.0
2168,Tyler Phillips,663969,FS,34,0.149,87.0,0.235,0.412,0.294,0.5
2169,Tyler Phillips,663969,SI,60,0.263,95.1,0.017,0.35,0.417,0.714
2170,Tyler Phillips,663969,ST,50,0.219,85.0,0.12,0.42,0.44,0.286
2171,Tyler Rogers,643511,SI,129,0.701,82.7,0.132,0.55,0.256,0.72
2172,Tyler Rogers,643511,SL,55,0.299,73.7,0.182,0.509,0.273,0.5
2173,Tylor Megill,656731,CH,34,0.063,88.5,0.176,0.235,0.588,0.167
2174,Tylor Megill,656731,CU,23,0.043,80.9,0.13,0.522,0.348,0.667
2175,Tylor Megill,656731,FF,242,0.447,95.4,0.103,0.533,0.355,0.259
2176,Tylor Megill,656731,SI,112,0.207,94.3,0.089,0.455,0.304,0.519
2177,Tylor Megill,656731,SL,130,0.24,83.9,0.185,0.469,0.415,0.6
2178,Valente Bellozo,678368,CH,16,0.109,80.8,0.125,0.188,0.75,0.0
2179,Valente Bellozo,678368,CU,7,0.048,76.8,0.0,0.143,0.571,0.0
2180,Valente Bellozo,678368,FC,52,0.354,84.0,0.077,0.538,0.288,0.0
2181,Valente Bellozo,678368,FF,42,0.286,90.0,0.119,0.548,0.333,0.4
2182,Valente Bellozo,678368,ST,30,0.204,78.1,0.1,0.4,0.333,0.375
2183,Victor Mederos,682989,CH,5,0.089,87.5,0.0,0.0,0.8,0.0
2184,Victor Mederos,682989,SI,29,0.518,94.7,0.034,0.448,0.379,0.6
2185,Victor Mederos,682989,SL,22,0.393,88.0,0.182,0.364,0.545,1.0
2186,Victor Vodnik,680767,CH,42,0.266,91.2,0.19,0.262,0.667,1.0
2187,Victor Vodnik,680767,FF,84,0.532,98.2,0.048,0.44,0.417,0.25
2188,Victor Vodnik,680767,SL,32,0.203,87.2,0.094,0.469,0.344,0.5
2189,Walker Buehler,621111,CH,57,0.108,89.7,0.07,0.368,0.421,0.5
2190,Walker Buehler,621111,CU,67,0.127,77.6,0.075,0.418,0.388,0.538
2191,Walker Buehler,621111,FC,115,0.218,90.0,0.087,0.574,0.217,0.333
2192,Walker Buehler,621111,FF,134,0.254,93.5,0.037,0.44,0.44,0.438
2193,Walker Buehler,621111,SI,82,0.155,93.1,0.049,0.439,0.378,0.667
2194,Walker Buehler,621111,SL,4,0.008,87.2,0.0,0.5,0.5,
2195,Walker Buehler,621111,ST,69,0.131,80.4,0.275,0.435,0.29,0.421
2196,Wandy Peralta,593974,CH,62,0.453,88.6,0.306,0.484,0.29,0.929
2197,Wandy Peralta,593974,FF,2,0.015,95.6,0.0,0.0,0.5,1.0
2198,Wandy Peralta,593974,SI,63,0.46,95.1,0.079,0.429,0.349,0.571
2199,Wandy Peralta,593974,SL,10,0.073,88.1,0.2,0.4,0.4,0.5
2200,Will Vest,676684,CH,13,0.067,90.0,0.077,0.308,0.615,0.0
2201,Will Vest,676684,FF,116,0.598,96.7,0.164,0.569,0.31,0.643
2202,Will Vest,676684,SI,24,0.124,96.3,0.167,0.5,0.208,0.286
2203,Will Vest,676684,SL,41,0.211,89.3,0.268,0.488,0.439,1.0
2204,Will Warren,701542,CH,65,0.163,86.8,0.077,0.308,0.477,0.571
2205,Will Warren,701542,CU,25,0.063,80.2,0.16,0.36,0.56,0.5
2206,Will Warren,701542,FF,128,0.322,93.0,0.125,0.477,0.406,0.4
2207,Will Warren,701542,SI,66,0.166,92.3,0.061,0.485,0.364,0.5
2208,Will Warren,701542,ST,114,0.286,82.1,0.105,0.482,0.386,0.4
2209,Willi Castro,650489,EP,10,0.833,37.5,0.0,0.0,0.6,0.0
2210,Willi Castro,650489,FF,2,0.167,58.3,0.0,0.5,0.5,
2211,Xzavion Curry,675540,CU,10,0.179,72.4,0.1,0.3,0.5,1.0
2212,Xzavion Curry,675540,FF,21,0.375,90.5,0.0,0.381,0.381,0.4
2213,Xzavion Curry,675540,FS,3,0.054,85.6,0.0,0.0,1.0,
2214,Xzavion Curry,675540,SL,21,0.375,80.2,0.0,0.333,0.429,0.2
2215,Xzavion Curry,675540,ST,1,0.018,80.0,0.0,1.0,0.0,
2216,Yariel Rodriguez,684320,FF,88,0.461,96.1,0.057,0.386,0.477,0.25
2217,Yariel Rodriguez,684320,FS,20,0.105,90.0,0.1,0.25,0.55,1.0
2218,Yariel Rodriguez,684320,SI,24,0.126,95.7,0.125,0.417,0.333,0.333
2219,Yariel Rodriguez,684320,SL,59,0.309,85.4,0.22,0.525,0.271,0.167
2220,Yennier Cano,666974,CH,44,0.379,91.7,0.273,0.5,0.318,0.375
2221,Yennier Cano,666974,FC,12,0.103,92.1,0.0,0.583,0.25,1.0
2222,Yennier Cano,666974,FF,8,0.069,95.6,0.0,0.625,0.25,1.0
2223,Yennier Cano,666974,SI,31,0.267,95.4,0.032,0.613,0.226,0.8
2224,Yennier Cano,666974,SL,21,0.181,87.0,0.095,0.333,0.476,0.5
2225,Yerry De Los Santos,660787,CH,10,0.37,87.7,0.1,0.2,0.3,0.4
2226,Yerry De Los Santos,660787,FF,3,0.111,94.2,0.0,1.0,0.0,
2227,Yerry De Los Santos,660787,SI,11,0.407,94.5,0.0,0.545,0.273,1.0
2228,Yerry De Los Santos,660787,SL,3,0.111,84.9,0.0,0.333,0.333,0.0
2229,Yilber Diaz,700270,CU,22,0.367,79.3,0.091,0.273,0.636,0.0
2230,Yilber Diaz,700270,FF,34,0.567,94.6,0.0,0.353,0.382,0.444
2231,Yilber Diaz,700270,SL,4,0.067,83.2,0.0,0.25,0.75,
2232,Yimi Garcia,554340,CH,8,0.045,88.8,0.25,0.375,0.625,
2233,Yimi Garcia,554340,CU,33,0.184,84.7,0.091,0.455,0.394,0.6
2234,Yimi Garcia,554340,FF,79,0.441,95.8,0.139,0.557,0.291,0.333
2235,Yimi Garcia,554340,SI,32,0.179,95.3,0.031,0.375,0.375,0.5
2236,Yimi Garcia,554340,SL,4,0.022,89.9,0.0,0.25,0.75,
2237,Yimi Garcia,554340,ST,23,0.128,85.3,0.174,0.609,0.304,0.5
2238,Yoendrys Gomez,672782,CH,10,0.046,88.4,0.0,0.4,0.4,0.5
2239,Yoendrys Gomez,672782,CU,43,0.196,79.2,0.116,0.302,0.535,0.571
2240,Yoendrys Gomez,672782,FF,108,0.493,92.7,0.065,0.463,0.398,0.267
2241,Yoendrys Gomez,672782,ST,58,0.265,81.0,0.121,0.397,0.362,0.429
2242,Yoshinobu Yamamoto,808967,CU,104,0.186,76.9,0.135,0.471,0.394,0.714
2243,Yoshinobu Yamamoto,808967,FC,37,0.066,90.9,0.189,0.622,0.27,0.25
2244,Yoshinobu Yamamoto,808967,FF,205,0.367,95.5,0.054,0.566,0.312,0.44
2245,Yoshinobu Yamamoto,808967,FS,163,0.292,91.3,0.258,0.423,0.436,0.913
2246,Yoshinobu Yamamoto,808967,SI,33,0.059,95.1,0.121,0.303,0.455,0.5
2247,Yoshinobu Yamamoto,808967,SL,16,0.029,86.2,0.188,0.562,0.25,0.333
2248,Yoshinobu Yamamoto,808967,ST,1,0.002,84.2,0.0,0.0,0.0,1.0
2249,Yuki Matsui,673513,CU,2,0.009,74.8,0.5,1.0,0.0,
2250,Yuki Matsui,673513,FF,93,0.425,91.9,0.065,0.559,0.312,0.25
2251,Yuki Matsui,673513,FS,75,0.342,83.5,0.28,0.467,0.413,0.333
2252,Yuki Matsui,673513,SL,25,0.114,86.8,0.16,0.52,0.28,0.4
2253,Yuki Matsui,673513,ST,24,0.11,80.5,0.333,0.667,0.292,0.0
2254,Yusei Kikuchi,579328,CH,82,0.151,84.5,0.122,0.305,0.415,0.348
2255,Yusei Kikuchi,579328,CU,47,0.087,79.6,0.064,0.404,0.404,0.444
2256,Yusei Kikuchi,579328,FF,208,0.384,94.2,0.091,0.481,0.385,0.5
2257,Yusei Kikuchi,579328,SI,3,0.006,90.3,0.0,0.333,0.333,0.0
2258,Yusei Kikuchi,579328,SL,192,0.354,86.6,0.099,0.469,0.375,0.4
2259,Yusei Kikuchi,579328,ST,10,0.018,81.2,0.2,0.3,0.4,0.333
2260,Zac Gallen,668678,CH,88,0.153,86.7,0.182,0.341,0.489,0.4
2261,Zac Gallen,668678,CU,116,0.202,81.0,0.19,0.517,0.388,0.364
2262,Zac Gallen,668678,FC,22,0.038,89.0,0.136,0.273,0.455,0.0
2263,Zac Gallen,668678,FF,275,0.478,93.0,0.062,0.451,0.382,0.304
2264,Zac Gallen,668678,SL,74,0.129,87.2,0.108,0.405,0.405,0.357
2265,Zach Agnos,688642,FC,20,0.303,92.4,0.1,0.3,0.45,0.4
2266,Zach Agnos,688642,FF,23,0.348,95.7,0.13,0.304,0.391,0.286
2267,Zach Agnos,688642,FS,20,0.303,86.8,0.3,0.45,0.3,0.2
2268,Zach Agnos,688642,ST,3,0.045,83.6,0.0,0.333,0.333,0.0
2269,Zach Eflin,621107,CH,30,0.126,86.2,0.133,0.367,0.3,0.6
2270,Zach Eflin,621107,CU,38,0.16,77.5,0.105,0.184,0.447,0.214
2271,Zach Eflin,621107,FC,69,0.29,88.0,0.029,0.435,0.362,0.286
2272,Zach Eflin,621107,FF,30,0.126,91.2,0.167,0.567,0.233,0.333
2273,Zach Eflin,621107,SI,40,0.168,91.1,0.025,0.375,0.35,0.545
2274,Zach Eflin,621107,ST,31,0.13,79.2,0.29,0.581,0.323,0.0
2275,Zach Thompson,605507,CH,8,0.133,84.9,0.25,0.375,0.625,
2276,Zach Thompson,605507,CU,9,0.15,74.1,0.111,0.333,0.556,1.0
2277,Zach Thompson,605507,FC,16,0.267,85.3,0.062,0.438,0.438,0.0
2278,Zach Thompson,605507,FF,24,0.4,91.2,0.042,0.542,0.25,0.4
2279,Zach Thompson,605507,SI,3,0.05,90.1,0.0,0.667,0.333,
2280,Zack Kelly,677161,CH,21,0.128,83.8,0.143,0.286,0.524,0.5
2281,Zack Kelly,677161,FC,39,0.238,91.8,0.103,0.59,0.205,0.25
2282,Zack Kelly,677161,FF,54,0.329,96.0,0.167,0.537,0.278,0.5
2283,Zack Kelly,677161,SI,10,0.061,94.4,0.0,0.2,0.4,0.25
2284,Zack Kelly,677161,ST,40,0.244,82.0,0.1,0.45,0.45,0.5
2285,Zack Littell,641793,FF,95,0.187,92.0,0.095,0.558,0.242,0.421
2286,Zack Littell,641793,FS,117,0.23,83.1,0.137,0.444,0.359,0.565
2287,Zack Littell,641793,SI,82,0.161,91.3,0.049,0.415,0.293,0.25
2288,Zack Littell,641793,SL,183,0.36,87.3,0.104,0.497,0.311,0.371
2289,Zack Littell,641793,ST,32,0.063,79.8,0.031,0.344,0.406,0.5
2290,Zack Wheeler,554430,CU,58,0.097,80.8,0.19,0.397,0.517,1.0
2291,Zack Wheeler,554430,FC,49,0.082,91.7,0.102,0.49,0.224,0.5
2292,Zack Wheeler,554430,FF,254,0.425,95.3,0.177,0.591,0.291,0.267
2293,Zack Wheeler,554430,FS,62,0.104,86.6,0.274,0.468,0.355,0.455
2294,Zack Wheeler,554430,SI,89,0.149,94.3,0.067,0.528,0.326,0.231
2295,Zack Wheeler,554430,ST,86,0.144,83.8,0.163,0.419,0.407,0.267
2296,Zak Kent,687849,CU,19,0.317,81.9,0.0,0.368,0.579,0.0
2297,Zak Kent,687849,FF,13,0.217,92.8,0.0,0.385,0.308,0.0
